x,rho,u,p
0,1,0,1
0.01,1,1.05077e-12,1
0.02,1,4.68425e-12,1
0.03,1,1.69419e-11,1
0.04,1,6.1316e-11,1
0.05,1,2.34107e-10,1
0.06,1,9.67192e-10,1
0.07,1,3.80715e-09,1
0.08,1,1.0841e-08,1
0.09,1,2.75019e-08,1
0.1,1,7.60584e-08,1
0.11,1,2.06741e-07,1
0.12,1,5.4636e-07,0.999999
0.13,0.999999,1.40133e-06,0.999998
0.14,0.999997,3.48613e-06,0.999996
0.15,0.999993,8.40664e-06,0.99999
0.16,0.999983,1.9637e-05,0.999977
0.17,0.999962,4.43995e-05,0.999947
0.18,0.999918,9.70943e-05,0.999885
0.19,0.999826,0.000205192,0.999757
0.2,0.999646,0.0004187,0.999505
0.21,0.999303,0.000824195,0.999025
0.22,0.998677,0.00156366,0.998151
0.23,0.997583,0.00285659,0.996624
0.24,0.995751,0.0050207,0.994072
0.25,0.992821,0.00848325,0.99
0.26,0.988352,0.0137718,0.983805
0.27,0.981859,0.0214748,0.974839
0.28,0.97288,0.0321692,0.962502
0.29,0.961065,0.0463268,0.946369
0.3,0.94625,0.0642256,0.926296
0.31,0.928504,0.0858979,0.90247
0.32,0.908108,0.111135,0.875376
0.33,0.885496,0.139546,0.845699
0.34,0.861172,0.170638,0.814201
0.35,0.835637,0.203895,0.781615
0.36,0.809342,0.23883,0.748583
0.37,0.782673,0.27501,0.715633
0.38,0.75594,0.312059,0.683177
0.39,0.729394,0.349659,0.65153
0.4,0.703233,0.387534,0.620926
0.41,0.677613,0.425438,0.591536
0.42,0.652659,0.463154,0.563484
0.43,0.628466,0.500474,0.536855
0.44,0.605114,0.537204,0.51171
0.45,0.582661,0.573154,0.488084
0.46,0.56115,0.608135,0.465998
0.47,0.540614,0.64196,0.44546
0.48,0.52107,0.674444,0.426468
0.49,0.502529,0.705402,0.409014
0.5,0.484995,0.734661,0.393086
0.51,0.46847,0.761568,0.378748
0.52,0.45284,0.786327,0.365827
0.53,0.438036,0.809229,0.35419
0.54,0.424084,0.829658,0.34392
0.55,0.410905,0.847513,0.334935
0.56,0.398412,0.862723,0.327139
0.57,0.386513,0.875253,0.32042
0.58,0.375112,0.885107,0.314649
0.59,0.364116,0.892316,0.309683
0.6,0.353437,0.896934,0.305361
0.61,0.342999,0.899024,0.301516
0.62,0.332738,0.898636,0.297968
0.63,0.322605,0.895791,0.294538
0.64,0.312568,0.890466,0.291043
0.65,0.302605,0.882567,0.287306
0.66,0.292704,0.871928,0.283153
0.67,0.282857,0.858292,0.27842
0.68,0.273053,0.84131,0.272948
0.69,0.263275,0.820545,0.266592
0.7,0.253496,0.795475,0.259219
0.71,0.24368,0.765513,0.250718
0.72,0.233784,0.730034,0.24101
0.73,0.223762,0.688427,0.23006
0.74,0.213579,0.640167,0.217898
0.75,0.203225,0.58494,0.204646
0.76,0.192735,0.52282,0.190539
0.77,0.182212,0.454523,0.175953
0.78,0.171847,0.381703,0.161407
0.79,0.161927,0.307204,0.14754
0.8,0.152821,0.235044,0.135034
0.81,0.144911,0.169841,0.124475
0.82,0.138493,0.115581,0.116198
0.83,0.133667,0.0742562,0.11019
0.84,0.130305,0.045361,0.106135
0.85,0.128118,0.0265935,0.103564
0.86,0.126774,0.0150947,0.102011
0.87,0.125983,0.00835161,0.101109
0.88,0.125533,0.00452461,0.1006
0.89,0.125284,0.00240689,0.100319
0.9,0.125149,0.0012591,0.100167
0.91,0.125077,0.000648231,0.100086
0.92,0.125039,0.000328556,0.100043
0.93,0.125019,0.000163961,0.100022
0.94,0.12501,8.05567e-05,0.100011
0.95,0.125005,3.89613e-05,0.100005
0.96,0.125002,1.85403e-05,0.100002
0.97,0.125001,8.65672e-06,0.100001
0.98,0.125,3.89867e-06,0.100001
0.99,0.125,1.50807e-06,0.1
1,0.125,0,0.1
