x,rho,u,p
0,1,0,1
0.01,1,1.06377e-15,1
0.02,1,5.63896e-15,1
0.03,1,2.38916e-14,1
0.04,1,9.82282e-14,1
0.05,1,3.9485e-13,1
0.06,1,1.56261e-12,1
0.07,1,6.13753e-12,1
0.08,1,2.42649e-11,1
0.09,1,9.79769e-11,1
0.1,1,4.07303e-10,1
0.11,1,1.76819e-09,1
0.12,1,6.6197e-09,1
0.13,1,1.84813e-08,1
0.14,1,5.25854e-08,1
0.15,1,1.56161e-07,1
0.16,1,4.47196e-07,0.999999
0.17,0.999999,1.23745e-06,0.999999
0.18,0.999997,3.30795e-06,0.999996
0.19,0.999993,8.5358e-06,0.99999
0.2,0.999982,2.12427e-05,0.999975
0.21,0.999957,5.09394e-05,0.99994
0.22,0.999901,0.000117582,0.999861
0.23,0.999779,0.000260986,0.999691
0.24,0.999529,0.000556411,0.999342
0.25,0.999036,0.00113809,0.998654
0.26,0.99811,0.00223071,0.997363
0.27,0.996454,0.00418495,0.995056
0.28,0.993638,0.00750659,0.991146
0.29,0.989101,0.0128617,0.984866
0.3,0.982187,0.0210373,0.97534
0.31,0.972241,0.0328441,0.961716
0.32,0.958738,0.048971,0.943359
0.33,0.941428,0.0698325,0.920045
0.34,0.920409,0.0954708,0.892053
0.35,0.896108,0.125558,0.860119
0.36,0.869175,0.159495,0.825258
0.37,0.840338,0.196554,0.788559
0.38,0.81029,0.236001,0.75102
0.39,0.77963,0.277171,0.713464
0.4,0.748841,0.31949,0.676531
0.41,0.718301,0.362473,0.640692
0.42,0.688303,0.405705,0.606283
0.43,0.659073,0.448822,0.57354
0.44,0.630783,0.491494,0.542624
0.45,0.603566,0.533408,0.513641
0.46,0.577521,0.574262,0.486653
0.47,0.552715,0.61376,0.461691
0.48,0.529186,0.651616,0.438756
0.49,0.506943,0.687558,0.417823
0.5,0.485977,0.72133,0.398851
0.51,0.466271,0.752403,0.381837
0.52,0.447743,0.780695,0.366649
0.53,0.430321,0.806185,0.353168
0.54,0.413968,0.828373,0.341372
0.55,0.39858,0.84708,0.331128
0.56,0.384044,0.862173,0.322285
0.57,0.370235,0.873571,0.314661
0.58,0.357029,0.88124,0.308048
0.59,0.344303,0.885185,0.302214
0.6,0.331949,0.885421,0.296906
0.61,0.319872,0.881948,0.291859
0.62,0.307999,0.874721,0.286806
0.63,0.296276,0.863618,0.28148
0.64,0.284665,0.848415,0.275629
0.65,0.273138,0.828777,0.26902
0.66,0.261673,0.804245,0.261444
0.67,0.250248,0.774257,0.252727
0.68,0.238837,0.738172,0.24274
0.69,0.227414,0.695336,0.231415
0.7,0.215959,0.645169,0.218766
0.71,0.204474,0.587322,0.204915
0.72,0.193002,0.5219,0.190128
0.73,0.181655,0.449767,0.174834
0.74,0.170637,0.372922,0.159637
0.75,0.160258,0.294784,0.145279
0.76,0.150908,0.220113,0.132533
0.77,0.142985,0.154162,0.122026
0.78,0.136757,0.101056,0.114053
0.79,0.132253,0.0622585,0.10849
0.8,0.129251,0.0363754,0.104897
0.81,0.127388,0.0203682,0.102721
0.82,0.126297,0.0110298,0.101467
0.83,0.125685,0.00581378,0.100771
0.84,0.125353,0.00299485,0.100397
0.85,0.125178,0.00151116,0.1002
0.86,0.125088,0.000747779,0.100099
0.87,0.125043,0.000363077,0.100048
0.88,0.12502,0.000173009,0.100023
0.89,0.12501,8.09069e-05,0.100011
0.9,0.125004,3.71301e-05,0.100005
0.91,0.125002,1.67205e-05,0.100002
0.92,0.125001,7.38782e-06,0.100001
0.93,0.125,3.20247e-06,0.1
0.94,0.125,1.36215e-06,0.1
0.95,0.125,5.68624e-07,0.1
0.96,0.125,2.29663e-07,0.1
0.97,0.125,8.61249e-08,0.1
0.98,0.125,3.35905e-08,0.1
0.99,0.125,1.26234e-08,0.1
1,0.125,0,0.1
