x,rho,u,p
0,1,0,1
0.01,1,1.40146e-07,1
0.02,1,4.62623e-07,0.999999
0.03,0.999999,1.12083e-06,0.999999
0.04,0.999998,2.52478e-06,0.999997
0.05,0.999995,5.49463e-06,0.999993
0.06,0.99999,1.16413e-05,0.999986
0.07,0.99998,2.40424e-05,0.999972
0.08,0.999959,4.83986e-05,0.999943
0.09,0.99992,9.49257e-05,0.999888
0.1,0.999847,0.000181307,0.999785
0.11,0.999715,0.000337048,0.999601
0.12,0.999485,0.000609504,0.999279
0.13,0.999094,0.00107159,0.998733
0.14,0.998452,0.00183064,0.997836
0.15,0.997432,0.00303723,0.996411
0.16,0.995865,0.00489154,0.994225
0.17,0.993541,0.0076444,0.990987
0.18,0.990214,0.0115896,0.986361
0.19,0.985623,0.0170451,0.979993
0.2,0.979517,0.024324,0.97155
0.21,0.971688,0.0336981,0.960765
0.22,0.962,0.0453633,0.947485
0.23,0.950417,0.0594136,0.931695
0.24,0.937,0.0758331,0.913524
0.25,0.921901,0.0945053,0.893225
0.26,0.905335,0.115237,0.871134
0.27,0.887552,0.13779,0.847632
0.28,0.868807,0.161905,0.823099
0.29,0.849347,0.187329,0.79789
0.3,0.829393,0.213826,0.77232
0.31,0.809135,0.241182,0.746657
0.32,0.788738,0.26921,0.72112
0.33,0.768337,0.297747,0.695889
0.34,0.748045,0.326651,0.671108
0.35,0.727954,0.355795,0.646888
0.36,0.708141,0.385069,0.623319
0.37,0.688668,0.414373,0.600467
0.38,0.669588,0.443611,0.578388
0.39,0.650945,0.472698,0.55712
0.4,0.632776,0.501549,0.536695
0.41,0.615113,0.53008,0.517137
0.42,0.597982,0.558208,0.498462
0.43,0.581408,0.585848,0.480685
0.44,0.56541,0.612913,0.463816
0.45,0.550005,0.639314,0.447861
0.46,0.535207,0.664956,0.432828
0.47,0.521026,0.689746,0.418718
0.48,0.507466,0.713586,0.405533
0.49,0.494526,0.736385,0.393269
0.5,0.482199,0.758058,0.381916
0.51,0.47047,0.778531,0.371464
0.52,0.459324,0.797637,0.361914
0.53,0.448724,0.815376,0.353226
0.54,0.438637,0.831768,0.345364
0.55,0.42904,0.846673,0.338329
0.56,0.419889,0.860063,0.332086
0.57,0.411137,0.871928,0.326595
0.58,0.402729,0.882275,0.321811
0.59,0.394612,0.891133,0.317681
0.6,0.386728,0.89855,0.314145
0.61,0.379022,0.90459,0.311138
0.62,0.371444,0.909326,0.308588
0.63,0.363949,0.91284,0.306421
0.64,0.356503,0.91521,0.30456
0.65,0.34908,0.916509,0.302927
0.66,0.341665,0.916798,0.301444
0.67,0.334252,0.916114,0.300035
0.68,0.326845,0.914472,0.298625
0.69,0.319456,0.911859,0.297141
0.7,0.312099,0.908223,0.295511
0.71,0.30479,0.903481,0.293662
0.72,0.297543,0.897508,0.291523
0.73,0.290368,0.890136,0.28902
0.74,0.283266,0.881157,0.286075
0.75,0.276229,0.870315,0.28261
0.76,0.269237,0.857309,0.27854
0.77,0.262258,0.841789,0.273779
0.78,0.255249,0.82336,0.268238
0.79,0.248154,0.801579,0.261831
0.8,0.24091,0.775966,0.254477
0.81,0.233452,0.74601,0.246112
0.82,0.225714,0.711196,0.236692
0.83,0.21764,0.671038,0.226212
0.84,0.209198,0.625138,0.214716
0.85,0.200386,0.573284,0.202321
0.86,0.19125,0.515576,0.189233
0.87,0.181903,0.452621,0.175758
0.88,0.17253,0.385736,0.162315
0.89,0.163399,0.317134,0.14941
0.9,0.15484,0.249931,0.137587
0.91,0.147199,0.187796,0.12734
0.92,0.140767,0.134157,0.118995
0.93,0.135696,0.0912039,0.112633
0.94,0.131957,0.0592817,0.108084
0.95,0.129368,0.0370888,0.105013
0.96,0.127672,0.0224562,0.10304
0.97,0.126618,0.0131313,0.101829
0.98,0.126007,0.00720693,0.101134
0.99,0.125718,0.00320615,0.100807
1,0.125718,0,0.100807
