x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,5.82853e-18,1
0.18,1,7.00863e-17,1
0.19,1,6.83301e-16,1
0.2,1,5.73073e-15,1
0.21,1,4.47528e-14,1
0.22,1,3.36447e-13,1
0.23,1,2.41739e-12,1
0.24,1,1.67636e-11,1
0.25,1,1.14861e-10,1
0.26,1,7.59027e-10,1
0.27,1,4.56794e-09,1
0.28,1,2.07155e-08,1
0.29,1,9.44387e-08,1
0.3,1,4.18698e-07,1
0.31,0.999998,1.74376e-06,0.999998
0.32,0.999994,6.80988e-06,0.999992
0.33,0.999979,2.48852e-05,0.999971
0.34,0.999927,8.48763e-05,0.999899
0.35,0.999767,0.000269427,0.999681
0.36,0.999311,0.000793478,0.999059
0.37,0.998118,0.00216062,0.997438
0.38,0.995259,0.00541992,0.993577
0.39,0.989034,0.0124789,0.985239
0.4,0.97682,0.0262792,0.969067
0.41,0.955427,0.0504734,0.941166
0.42,0.922258,0.0882894,0.898763
0.43,0.876929,0.140858,0.842272
0.44,0.821969,0.20622,0.775901
0.45,0.761654,0.28016,0.705701
0.46,0.700046,0.358138,0.636862
0.47,0.639998,0.436448,0.572599
0.48,0.58323,0.512241,0.5145
0.49,0.530691,0.583182,0.463175
0.5,0.482857,0.645123,0.418964
0.51,0.439356,0.697474,0.380871
0.52,0.399892,0.740283,0.347967
0.53,0.364573,0.769259,0.320239
0.54,0.332886,0.782629,0.296717
0.55,0.304275,0.778999,0.276289
0.56,0.278198,0.757474,0.257748
0.57,0.25419,0.717694,0.239914
0.58,0.23192,0.659863,0.221794
0.59,0.211227,0.584902,0.202798
0.6,0.192139,0.494911,0.182927
0.61,0.174871,0.394096,0.162885
0.62,0.159806,0.289869,0.144024
0.63,0.147429,0.19295,0.127978
0.64,0.138142,0.11451,0.115987
0.65,0.131961,0.0605662,0.108239
0.66,0.128357,0.0289862,0.103885
0.67,0.126496,0.0128172,0.101705
0.68,0.125625,0.00532505,0.100706
0.69,0.125247,0.00209963,0.100278
0.7,0.125093,0.000789637,0.100104
0.71,0.125034,0.000283887,0.100038
0.72,0.125012,9.76542e-05,0.100013
0.73,0.125004,3.21526e-05,0.100004
0.74,0.125001,1.01343e-05,0.100001
0.75,0.125,3.05867e-06,0.1
0.76,0.125,8.8352e-07,0.1
0.77,0.125,2.41736e-07,0.1
0.78,0.125,6.04062e-08,0.1
0.79,0.125,1.63816e-08,0.1
0.8,0.125,4.53305e-09,0.1
0.81,0.125,1.07519e-09,0.1
0.82,0.125,2.41837e-10,0.1
0.83,0.125,5.20367e-11,0.1
0.84,0.125,1.07209e-11,0.1
0.85,0.125,2.11592e-12,0.1
0.86,0.125,4.00172e-13,0.1
0.87,0.125,7.24583e-14,0.1
0.88,0.125,1.25721e-14,0.1
0.89,0.125,2.03752e-15,0.1
0.9,0.125,3.03473e-16,0.1
0.91,0.125,2.91591e-17,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
