x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,0,1
0.22,1,0,1
0.23,1,0,1
0.24,1,4.24005e-17,1
0.25,1,5.94009e-16,1
0.26,1,6.94728e-15,1
0.27,1,7.6545e-14,1
0.28,1,7.96816e-13,1
0.29,1,8.05867e-12,1
0.3,1,7.86134e-11,1
0.31,1,6.77566e-10,1
0.32,1,5.54317e-09,1
0.33,1,3.36239e-08,1
0.34,1,2.0258e-07,1
0.35,0.999999,1.13282e-06,0.999999
0.36,0.999995,5.80265e-06,0.999993
0.37,0.999975,2.71365e-05,0.999967
0.38,0.999895,0.000115416,0.999862
0.39,0.999593,0.000444415,0.999466
0.4,0.998581,0.00154121,0.998146
0.41,0.99556,0.00478622,0.994232
0.42,0.98762,0.0132301,0.984052
0.43,0.969492,0.0323584,0.961143
0.44,0.93418,0.0696418,0.917384
0.45,0.876666,0.131323,0.847941
0.46,0.799274,0.21698,0.757655
0.47,0.712001,0.317431,0.660186
0.48,0.625414,0.420499,0.568252
0.49,0.545492,0.51704,0.487823
0.5,0.474513,0.598654,0.420462
0.51,0.412386,0.661496,0.364732
0.52,0.358519,0.702868,0.318732
0.53,0.312565,0.715549,0.28133
0.54,0.273377,0.696023,0.25021
0.55,0.239817,0.64304,0.222981
0.56,0.210955,0.558645,0.197627
0.57,0.186249,0.449193,0.17314
0.58,0.165637,0.326501,0.150041
0.59,0.149438,0.208167,0.130241
0.6,0.137983,0.113418,0.115784
0.61,0.131022,0.0526261,0.107123
0.62,0.12746,0.0212924,0.102842
0.63,0.125904,0.00775054,0.101028
0.64,0.125305,0.00259406,0.100343
0.65,0.125095,0.000806984,0.100107
0.66,0.125028,0.000234374,0.100031
0.67,0.125008,6.36515e-05,0.100008
0.68,0.125002,1.61732e-05,0.100002
0.69,0.125,3.84541e-06,0.100001
0.7,0.125,8.56932e-07,0.1
0.71,0.125,1.74453e-07,0.1
0.72,0.125,3.24764e-08,0.1
0.73,0.125,7.00455e-09,0.1
0.74,0.125,1.29699e-09,0.1
0.75,0.125,2.09169e-10,0.1
0.76,0.125,3.15181e-11,0.1
0.77,0.125,4.42249e-12,0.1
0.78,0.125,5.7872e-13,0.1
0.79,0.125,7.06285e-14,0.1
0.8,0.125,7.99015e-15,0.1
0.81,0.125,8.1754e-16,0.1
0.82,0.125,6.65748e-17,0.1
0.83,0.125,0,0.1
0.84,0.125,0,0.1
0.85,0.125,0,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
