x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,2.95646e-17,1
0.21,1,2.42602e-16,1
0.22,1,2.45003e-15,1
0.23,1,2.18412e-14,1
0.24,1,1.8738e-13,1
0.25,1,1.54185e-12,1
0.26,1,1.23464e-11,1
0.27,1,9.71936e-11,1
0.28,1,7.1302e-10,1
0.29,1,4.74333e-09,1
0.3,1,2.38339e-08,1
0.31,1,1.20828e-07,1
0.32,0.999999,5.81826e-07,0.999999
0.33,0.999998,2.61294e-06,0.999997
0.34,0.99999,1.091e-05,0.999987
0.35,0.999963,4.22375e-05,0.99995
0.36,0.999868,0.000151139,0.999821
0.37,0.999562,0.000498102,0.999408
0.38,0.99867,0.00150593,0.998209
0.39,0.996308,0.00415883,0.995054
0.4,0.990671,0.0104443,0.987589
0.41,0.97867,0.023748,0.971886
0.42,0.956132,0.0486975,0.942867
0.43,0.919259,0.0898133,0.896389
0.44,0.867136,0.149006,0.832475
0.45,0.803213,0.223671,0.75675
0.46,0.733591,0.307743,0.677577
0.47,0.663779,0.394841,0.601695
0.48,0.597256,0.480033,0.532732
0.49,0.53584,0.55961,0.472106
0.5,0.480358,0.628417,0.420324
0.51,0.430514,0.684927,0.37628
0.52,0.385945,0.728372,0.3388
0.53,0.346637,0.753605,0.307565
0.54,0.311903,0.758223,0.281216
0.55,0.281015,0.740535,0.258237
0.56,0.253299,0.699822,0.23708
0.57,0.228232,0.636537,0.216393
0.58,0.20552,0.552584,0.195343
0.59,0.185139,0.451955,0.173912
0.6,0.16733,0.341862,0.153052
0.61,0.152539,0.23364,0.134476
0.62,0.141231,0.141152,0.11994
0.63,0.133558,0.0747373,0.11023
0.64,0.129046,0.0350921,0.104715
0.65,0.126741,0.014962,0.101992
0.66,0.125693,0.00591763,0.100785
0.67,0.125259,0.00219993,0.100291
0.68,0.125091,0.000773751,0.100102
0.69,0.12503,0.000258194,0.100034
0.7,0.12501,8.18331e-05,0.100011
0.71,0.125003,2.46455e-05,0.100003
0.72,0.125001,7.05451e-06,0.100001
0.73,0.125,1.91941e-06,0.1
0.74,0.125,4.97135e-07,0.1
0.75,0.125,1.16163e-07,0.1
0.76,0.125,2.68976e-08,0.1
0.77,0.125,7.0012e-09,0.1
0.78,0.125,1.56934e-09,0.1
0.79,0.125,3.18499e-10,0.1
0.8,0.125,6.13183e-11,0.1
0.81,0.125,1.12213e-11,0.1
0.82,0.125,1.95247e-12,0.1
0.83,0.125,3.22997e-13,0.1
0.84,0.125,5.07482e-14,0.1
0.85,0.125,7.52406e-15,0.1
0.86,0.125,1.05267e-15,0.1
0.87,0.125,1.24133e-16,0.1
0.88,0.125,5.90563e-18,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
