x,rho,u,p
0,1,0,1
0.01,1,6.22334e-08,1
0.02,1,2.09748e-07,1
0.03,1,5.22178e-07,0.999999
0.04,0.999999,1.21213e-06,0.999999
0.05,0.999998,2.72127e-06,0.999997
0.06,0.999995,5.94916e-06,0.999993
0.07,0.999989,1.26782e-05,0.999985
0.08,0.999978,2.63331e-05,0.999969
0.09,0.999955,5.32846e-05,0.999937
0.1,0.999911,0.000104986,0.999876
0.11,0.99983,0.000201308,0.999762
0.12,0.999683,0.00037544,0.999556
0.13,0.999425,0.000680646,0.999195
0.14,0.998986,0.00119881,0.998582
0.15,0.998267,0.00205012,0.997576
0.16,0.997124,0.0034023,0.99598
0.17,0.995371,0.00547674,0.993536
0.18,0.992778,0.00854803,0.989925
0.19,0.989081,0.0129333,0.984789
0.2,0.984005,0.0189695,0.977754
0.21,0.977292,0.0269792,0.968484
0.22,0.968741,0.0372312,0.956726
0.23,0.958237,0.049904,0.942356
0.24,0.945772,0.0650629,0.925406
0.25,0.931443,0.0826562,0.906058
0.26,0.915436,0.102531,0.884612
0.27,0.897993,0.124464,0.861446
0.28,0.879386,0.14819,0.836967
0.29,0.859883,0.173437,0.811571
0.3,0.839734,0.199941,0.785618
0.31,0.819162,0.22746,0.759421
0.32,0.798357,0.255782,0.733242
0.33,0.777478,0.284717,0.707294
0.34,0.756657,0.314104,0.681748
0.35,0.736003,0.3438,0.656739
0.36,0.715606,0.373678,0.632374
0.37,0.695537,0.403627,0.608732
0.38,0.675859,0.433543,0.585879
0.39,0.656621,0.463331,0.563861
0.4,0.637865,0.492898,0.542716
0.41,0.619628,0.522154,0.52247
0.42,0.601939,0.551011,0.503145
0.43,0.584824,0.579379,0.484755
0.44,0.568306,0.607165,0.467313
0.45,0.552403,0.634275,0.450826
0.46,0.53713,0.66061,0.435301
0.47,0.522498,0.686067,0.420742
0.48,0.508514,0.710543,0.40715
0.49,0.495177,0.733936,0.394522
0.5,0.48248,0.756151,0.38285
0.51,0.470405,0.77711,0.372119
0.52,0.45893,0.796682,0.362318
0.53,0.448022,0.814836,0.353414
0.54,0.43765,0.831554,0.345378
0.55,0.427783,0.846723,0.338197
0.56,0.418378,0.860313,0.331836
0.57,0.409385,0.87231,0.326254
0.58,0.400749,0.882721,0.321402
0.59,0.392411,0.891578,0.317222
0.6,0.384312,0.898929,0.313648
0.61,0.376397,0.90484,0.31061
0.62,0.368612,0.909389,0.30803
0.63,0.360915,0.912657,0.305828
0.64,0.353269,0.914722,0.303921
0.65,0.34565,0.915654,0.302225
0.66,0.338044,0.915507,0.300657
0.67,0.330448,0.914311,0.299133
0.68,0.322866,0.912066,0.297575
0.69,0.315309,0.90874,0.295902
0.7,0.307793,0.904263,0.294036
0.71,0.30033,0.898524,0.2919
0.72,0.292932,0.891366,0.289415
0.73,0.285604,0.882589,0.2865
0.74,0.27834,0.871943,0.283071
0.75,0.271126,0.859132,0.279043
0.76,0.263933,0.843806,0.274326
0.77,0.256721,0.82557,0.268829
0.78,0.24944,0.803977,0.262464
0.79,0.242027,0.778541,0.255147
0.8,0.234418,0.748747,0.246811
0.81,0.226547,0.714068,0.237408
0.82,0.218359,0.674007,0.226931
0.83,0.209818,0.628154,0.215422
0.84,0.200918,0.576277,0.202994
0.85,0.191703,0.518463,0.189851
0.86,0.182281,0.4553,0.176301
0.87,0.172837,0.388097,0.162766
0.88,0.163634,0.319072,0.149757
0.89,0.155005,0.251372,0.137829
0.9,0.1473,0.188721,0.127485
0.91,0.140814,0.134622,0.119063
0.92,0.135704,0.0913262,0.112648
0.93,0.131941,0.0592054,0.108067
0.94,0.12934,0.0369461,0.104981
0.95,0.127635,0.0223561,0.102998
0.96,0.126567,0.0131785,0.101772
0.97,0.125926,0.00754458,0.101043
0.98,0.125563,0.00407533,0.100633
0.99,0.125394,0.00179507,0.100442
1,0.125394,0,0.100442
