x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,2.2282e-17,1
0.05,1,1.33791e-16,1
0.06,1,8.91918e-16,1
0.07,1,4.42159e-15,1
0.08,1,2.10951e-14,1
0.09,1,9.78596e-14,1
0.1,1,4.42598e-13,1
0.11,1,1.97093e-12,1
0.12,1,8.72574e-12,1
0.13,1,3.89487e-11,1
0.14,1,1.79673e-10,1
0.15,1,8.54796e-10,1
0.16,1,3.74217e-09,1
0.17,1,1.24126e-08,1
0.18,1,3.78961e-08,1
0.19,1,1.24024e-07,1
0.2,1,3.89863e-07,1
0.21,0.999999,1.17911e-06,0.999999
0.22,0.999997,3.42714e-06,0.999996
0.23,0.999992,9.56289e-06,0.999989
0.24,0.999978,2.55884e-05,0.99997
0.25,0.999944,6.55796e-05,0.999922
0.26,0.999864,0.000160768,0.99981
0.27,0.999681,0.000376474,0.999555
0.28,0.999287,0.000840877,0.999005
0.29,0.998482,0.00178865,0.997885
0.3,0.996927,0.0036177,0.995725
0.31,0.994095,0.00694694,0.991802
0.32,0.989246,0.0126476,0.985112
0.33,0.981462,0.0218081,0.974435
0.34,0.969788,0.0355958,0.95854
0.35,0.95345,0.0550179,0.936508
0.36,0.932106,0.0806511,0.908071
0.37,0.905984,0.112465,0.873778
0.38,0.875832,0.14984,0.834877
0.39,0.842695,0.191776,0.792967
0.4,0.807659,0.237145,0.749625
0.41,0.771688,0.284888,0.706179
0.42,0.735549,0.334095,0.663629
0.43,0.69983,0.384005,0.622684
0.44,0.664966,0.433981,0.583819
0.45,0.631278,0.483463,0.547341
0.46,0.599004,0.531936,0.513443
0.47,0.568315,0.578902,0.482234
0.48,0.539327,0.623863,0.453768
0.49,0.512098,0.666315,0.428045
0.5,0.486625,0.705422,0.405058
0.51,0.462735,0.74116,0.384522
0.52,0.440335,0.773553,0.366227
0.53,0.419451,0.801732,0.3502
0.54,0.399983,0.82525,0.336293
0.55,0.38179,0.843756,0.324294
0.56,0.3647,0.856994,0.313938
0.57,0.34853,0.864795,0.304909
0.58,0.333101,0.867052,0.296851
0.59,0.318248,0.863687,0.289377
0.6,0.30383,0.854608,0.282088
0.61,0.289736,0.839656,0.274587
0.62,0.275885,0.818569,0.266501
0.63,0.262224,0.790951,0.257499
0.64,0.248719,0.756279,0.247314
0.65,0.235351,0.713941,0.235765
0.66,0.222117,0.663338,0.222779
0.67,0.209035,0.604051,0.208426
0.68,0.196158,0.536118,0.192954
0.69,0.183602,0.46041,0.176819
0.7,0.171573,0.379114,0.160699
0.71,0.160389,0.296133,0.145454
0.72,0.150457,0.217032,0.131997
0.73,0.142192,0.147978,0.121063
0.74,0.135856,0.0936369,0.112967
0.75,0.131426,0.055282,0.10751
0.76,0.128593,0.0307843,0.104132
0.77,0.126918,0.0163636,0.102181
0.78,0.125986,0.00838399,0.101113
0.79,0.125491,0.00416734,0.100552
0.8,0.125238,0.00201722,0.100267
0.81,0.125112,0.000952813,0.100126
0.82,0.125052,0.000439577,0.100058
0.83,0.125023,0.000198156,0.100026
0.84,0.12501,8.72916e-05,0.100012
0.85,0.125004,3.75772e-05,0.100005
0.86,0.125002,1.58067e-05,0.100002
0.87,0.125001,6.49668e-06,0.100001
0.88,0.125,2.60882e-06,0.1
0.89,0.125,1.02341e-06,0.1
0.9,0.125,3.95166e-07,0.1
0.91,0.125,1.38537e-07,0.1
0.92,0.125,4.85926e-08,0.1
0.93,0.125,1.93639e-08,0.1
0.94,0.125,7.16842e-09,0.1
0.95,0.125,2.47091e-09,0.1
0.96,0.125,8.30107e-10,0.1
0.97,0.125,2.71847e-10,0.1
0.98,0.125,8.65147e-11,0.1
0.99,0.125,2.51214e-11,0.1
1,0.125,0,0.1
