x,rho,u,p
0,1,0,1
0.01,1,2.66853e-08,1
0.02,1,9.09765e-08,1
0.03,1,2.3269e-07,1
0.04,1,5.57115e-07,0.999999
0.05,0.999999,1.29169e-06,0.999998
0.06,0.999998,2.9171e-06,0.999997
0.07,0.999995,6.42174e-06,0.999992
0.08,0.999988,1.37771e-05,0.999984
0.09,0.999976,2.8792e-05,0.999966
0.1,0.99995,5.85824e-05,0.999931
0.11,0.999902,0.000115987,0.999863
0.12,0.999811,0.000223329,0.999736
0.13,0.999647,0.00041795,0.999506
0.14,0.999358,0.00075977,0.999101
0.15,0.998866,0.00134077,0.998414
0.16,0.998059,0.00229552,0.997287
0.17,0.996778,0.00381086,0.995499
0.18,0.994817,0.0061315,0.992765
0.19,0.991925,0.0095577,0.988741
0.2,0.987819,0.0144311,0.983039
0.21,0.982208,0.0211071,0.975273
0.22,0.974833,0.0299159,0.965103
0.23,0.965502,0.0411192,0.952296
0.24,0.954126,0.0548739,0.936768
0.25,0.94073,0.0712117,0.918601
0.26,0.925448,0.0900418,0.898032
0.27,0.908502,0.111174,0.875414
0.28,0.890162,0.134352,0.851163
0.29,0.870718,0.159289,0.82571
0.3,0.850449,0.185698,0.799463
0.31,0.829611,0.213306,0.772785
0.32,0.808423,0.241869,0.745986
0.33,0.787075,0.271173,0.71932
0.34,0.765721,0.301029,0.692992
0.35,0.74449,0.331274,0.667165
0.36,0.723486,0.361766,0.641965
0.37,0.702795,0.392378,0.61749
0.38,0.682488,0.422995,0.593817
0.39,0.662622,0.453511,0.571003
0.4,0.643246,0.483826,0.549092
0.41,0.624401,0.513842,0.528115
0.42,0.606119,0.543465,0.508097
0.43,0.588432,0.572597,0.489055
0.44,0.571362,0.601142,0.471003
0.45,0.554929,0.628999,0.453949
0.46,0.539152,0.656062,0.437901
0.47,0.524041,0.682225,0.422862
0.48,0.509606,0.707377,0.408836
0.49,0.495848,0.731402,0.395821
0.5,0.48276,0.754191,0.383811
0.51,0.470322,0.775648,0.372789
0.52,0.458502,0.795697,0.362727
0.53,0.447268,0.814282,0.353595
0.54,0.436592,0.831335,0.345372
0.55,0.426441,0.846779,0.338036
0.56,0.416769,0.860572,0.331552
0.57,0.407525,0.872698,0.325875
0.58,0.398649,0.883164,0.320951
0.59,0.390081,0.892001,0.316718
0.6,0.38176,0.899262,0.313103
0.61,0.373625,0.905015,0.310029
0.62,0.365625,0.90934,0.307412
0.63,0.357716,0.912316,0.305166
0.64,0.349861,0.914023,0.3032
0.65,0.342038,0.914526,0.301425
0.66,0.334235,0.913868,0.29975
0.67,0.326448,0.912069,0.298086
0.68,0.318683,0.909114,0.296346
0.69,0.310952,0.904949,0.294446
0.7,0.303266,0.899478,0.2923
0.71,0.295639,0.892559,0.289824
0.72,0.288076,0.884002,0.286933
0.73,0.280576,0.873565,0.283538
0.74,0.273128,0.860955,0.279549
0.75,0.265709,0.845828,0.274875
0.76,0.258282,0.827784,0.269421
0.77,0.2508,0.806378,0.263096
0.78,0.243204,0.781117,0.255814
0.79,0.23543,0.751477,0.247505
0.8,0.227415,0.716924,0.238118
0.81,0.2191,0.676948,0.227641
0.82,0.210448,0.631123,0.216115
0.83,0.201451,0.579204,0.20365
0.84,0.192149,0.521259,0.190448
0.85,0.182647,0.457862,0.17682
0.86,0.173125,0.390315,0.163189
0.87,0.163848,0.320846,0.150074
0.88,0.155147,0.252634,0.138041
0.89,0.147379,0.189465,0.127603
0.9,0.140842,0.134917,0.119107
0.91,0.135697,0.0913003,0.112643
0.92,0.131915,0.0590029,0.108038
0.93,0.129306,0.0366874,0.104942
0.94,0.127602,0.0221214,0.10296
0.95,0.126536,0.0130172,0.101736
0.96,0.125891,0.00749932,0.101004
0.97,0.125515,0.00421252,0.100579
0.98,0.125306,0.00224166,0.100344
0.99,0.12521,0.000977922,0.100236
1,0.12521,0,0.100236
