x,rho,u,p
0,1,0,1
0.01,1,1.11755e-10,1
0.02,1,4.87365e-10,1
0.03,1,1.94862e-09,1
0.04,1,6.51299e-09,1
0.05,1,1.6251e-08,1
0.06,1,3.96422e-08,1
0.07,1,1.05288e-07,1
0.08,1,2.70807e-07,1
0.09,0.999999,6.77853e-07,0.999999
0.1,0.999999,1.65077e-06,0.999998
0.11,0.999997,3.90897e-06,0.999995
0.12,0.999992,8.99539e-06,0.999989
0.13,0.999983,2.01049e-05,0.999976
0.14,0.999963,4.36144e-05,0.999948
0.15,0.999922,9.17733e-05,0.999891
0.16,0.999842,0.000187179,0.999779
0.17,0.999687,0.00036977,0.999563
0.18,0.999402,0.00070699,0.999164
0.19,0.998894,0.00130728,0.998454
0.2,0.998024,0.00233595,0.997239
0.21,0.996591,0.00403073,0.995239
0.22,0.994324,0.00671186,0.992082
0.23,0.990887,0.0107801,0.987307
0.24,0.9859,0.0166952,0.980397
0.25,0.978976,0.0249323,0.970841
0.26,0.969784,0.0359197,0.958214
0.27,0.958104,0.0499706,0.942266
0.28,0.943878,0.0672317,0.922979
0.29,0.927217,0.0876624,0.90058
0.3,0.908382,0.111054,0.8755
0.31,0.887729,0.137078,0.848294
0.32,0.865654,0.165344,0.819558
0.33,0.84255,0.19545,0.789865
0.34,0.818768,0.227017,0.759716
0.35,0.794612,0.259706,0.729533
0.36,0.770335,0.293221,0.699654
0.37,0.746141,0.327307,0.670342
0.38,0.722195,0.361745,0.6418
0.39,0.698629,0.396341,0.614181
0.4,0.67555,0.430922,0.587599
0.41,0.653043,0.465329,0.562138
0.42,0.631178,0.499413,0.537857
0.43,0.610012,0.53303,0.5148
0.44,0.589588,0.56604,0.492996
0.45,0.569943,0.598301,0.472463
0.46,0.551103,0.629672,0.453212
0.47,0.53309,0.66001,0.435247
0.48,0.515918,0.68917,0.418569
0.49,0.499595,0.717006,0.403178
0.5,0.484128,0.743366,0.389073
0.51,0.469517,0.767688,0.376317
0.52,0.455647,0.790214,0.364743
0.53,0.442456,0.811258,0.354233
0.54,0.429984,0.830289,0.344884
0.55,0.418174,0.847216,0.336644
0.56,0.406957,0.861987,0.329449
0.57,0.396258,0.874582,0.323219
0.58,0.385997,0.885012,0.317863
0.59,0.376096,0.893317,0.313279
0.6,0.366479,0.899555,0.309353
0.61,0.357077,0.903801,0.305962
0.62,0.347834,0.90613,0.302978
0.63,0.338701,0.90661,0.300267
0.64,0.329647,0.905282,0.297693
0.65,0.320653,0.902155,0.29512
0.66,0.311707,0.897187,0.292415
0.67,0.30281,0.890281,0.289446
0.68,0.293963,0.881275,0.286086
0.69,0.285165,0.869937,0.282209
0.7,0.276413,0.855961,0.277693
0.71,0.26769,0.83897,0.272416
0.72,0.258972,0.818516,0.266265
0.73,0.250219,0.79409,0.259133
0.74,0.241383,0.76513,0.250926
0.75,0.232408,0.731051,0.241577
0.76,0.22324,0.691276,0.231055
0.77,0.213835,0.645302,0.219383
0.78,0.204174,0.592801,0.206662
0.79,0.194285,0.533763,0.193093
0.8,0.184254,0.468711,0.178995
0.81,0.174252,0.398954,0.164819
0.82,0.16454,0.326833,0.151132
0.83,0.155457,0.255786,0.138558
0.84,0.147378,0.189991,0.127675
0.85,0.140625,0.133438,0.118877
0.86,0.135367,0.0886828,0.112261
0.87,0.13156,0.0560708,0.107625
0.88,0.128987,0.0340059,0.104574
0.89,0.127344,0.0199542,0.102665
0.9,0.126343,0.0114103,0.101518
0.91,0.125753,0.00639119,0.100848
0.92,0.125415,0.00351822,0.100466
0.93,0.125225,0.00190709,0.100253
0.94,0.12512,0.001019,0.100135
0.95,0.125063,0.0005369,0.100071
0.96,0.125033,0.000278775,0.100037
0.97,0.125017,0.00014203,0.100019
0.98,0.125009,6.93925e-05,0.10001
0.99,0.125005,2.85275e-05,0.100006
1,0.125005,0,0.100006
