x,rho,u,p
0,1,0,1
0.01,1,1.44562e-10,1
0.02,1,6.28676e-10,1
0.03,1,2.54178e-09,1
0.04,1,7.8142e-09,1
0.05,1,1.90417e-08,1
0.06,1,4.75368e-08,1
0.07,1,1.25152e-07,1
0.08,1,3.19709e-07,1
0.09,0.999999,7.94525e-07,0.999999
0.1,0.999998,1.92105e-06,0.999998
0.11,0.999996,4.51659e-06,0.999995
0.12,0.999991,1.032e-05,0.999988
0.13,0.999981,2.29026e-05,0.999973
0.14,0.999958,4.93347e-05,0.999942
0.15,0.999913,0.000103084,0.999878
0.16,0.999823,0.000208783,0.999753
0.17,0.999654,0.000409591,0.999515
0.18,0.999342,0.000777729,0.99908
0.19,0.998792,0.00142823,0.998311
0.2,0.997856,0.00253474,0.997004
0.21,0.996325,0.00434432,0.994869
0.22,0.993923,0.00718607,0.991524
0.23,0.990308,0.0114666,0.986503
0.24,0.9851,0.0176459,0.97929
0.25,0.977922,0.0261911,0.969387
0.26,0.968457,0.0375136,0.956394
0.27,0.956508,0.0519034,0.94009
0.28,0.942039,0.0694812,0.920491
0.29,0.925182,0.0901838,0.897849
0.3,0.906208,0.113787,0.87261
0.31,0.885477,0.139957,0.845331
0.32,0.863382,0.168303,0.816601
0.33,0.840306,0.198432,0.786978
0.34,0.816593,0.229971,0.75695
0.35,0.792537,0.262591,0.726924
0.36,0.768382,0.296005,0.697225
0.37,0.744325,0.329965,0.668108
0.38,0.720525,0.364257,0.639768
0.39,0.697112,0.398692,0.612351
0.4,0.674187,0.433102,0.585967
0.41,0.651835,0.46733,0.560697
0.42,0.630122,0.50123,0.5366
0.43,0.609103,0.534662,0.513715
0.44,0.588822,0.567486,0.492073
0.45,0.569314,0.599564,0.471689
0.46,0.550605,0.630756,0.452575
0.47,0.532715,0.660921,0.434735
0.48,0.515659,0.689915,0.41817
0.49,0.499445,0.717592,0.40288
0.5,0.484079,0.743802,0.388865
0.51,0.469561,0.768003,0.376184
0.52,0.455777,0.790426,0.364675
0.53,0.442668,0.81137,0.354223
0.54,0.43027,0.830323,0.344919
0.55,0.418528,0.847196,0.336717
0.56,0.407375,0.861935,0.329551
0.57,0.396735,0.874522,0.323344
0.58,0.386532,0.884968,0.318007
0.59,0.376685,0.89331,0.31344
0.6,0.367122,0.89961,0.309529
0.61,0.357772,0.90394,0.306157
0.62,0.34858,0.906378,0.303194
0.63,0.339497,0.906991,0.30051
0.64,0.330493,0.905825,0.297971
0.65,0.321546,0.902891,0.295444
0.66,0.312648,0.898152,0.292796
0.67,0.303797,0.891518,0.289899
0.68,0.294996,0.882835,0.286627
0.69,0.286245,0.871879,0.282854
0.7,0.27754,0.858357,0.27846
0.71,0.268868,0.8419,0.273327
0.72,0.260205,0.822074,0.267338
0.73,0.251512,0.798379,0.260387
0.74,0.242742,0.770263,0.252378
0.75,0.23384,0.737144,0.24324
0.76,0.22475,0.698442,0.232934
0.77,0.215425,0.653639,0.221473
0.78,0.205842,0.602367,0.208942
0.79,0.196017,0.544549,0.195522
0.8,0.186027,0.480592,0.18151
0.81,0.176024,0.411644,0.167331
0.82,0.166254,0.339838,0.153531
0.83,0.157044,0.268411,0.140729
0.84,0.148768,0.201444,0.129519
0.85,0.141763,0.143034,0.120335
0.86,0.136232,0.0960719,0.113333
0.87,0.132173,0.0613215,0.108362
0.88,0.129394,0.0374894,0.105051
0.89,0.127601,0.0221439,0.102961
0.9,0.126498,0.0127325,0.101695
0.91,0.125844,0.00716611,0.100951
0.92,0.125467,0.00396216,0.100525
0.93,0.125255,0.00215676,0.100286
0.94,0.125137,0.00115718,0.100153
0.95,0.125072,0.000612242,0.100081
0.96,0.125038,0.000319229,0.100042
0.97,0.12502,0.000163315,0.100022
0.98,0.12501,8.00945e-05,0.100012
0.99,0.125006,3.30173e-05,0.100007
1,0.125006,0,0.100007
