x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,1.68494e-17,1
0.08,1,1.06782e-16,1
0.09,1,7.98144e-16,1
0.1,1,4.39063e-15,1
0.11,1,2.30462e-14,1
0.12,1,1.16847e-13,1
0.13,1,5.75527e-13,1
0.14,1,2.76808e-12,1
0.15,1,1.31609e-11,1
0.16,1,6.28247e-11,1
0.17,1,3.02608e-10,1
0.18,1,1.57298e-09,1
0.19,1,6.60134e-09,1
0.2,1,2.15099e-08,1
0.21,1,7.38445e-08,1
0.22,1,2.50935e-07,1
0.23,0.999999,8.17362e-07,0.999999
0.24,0.999998,2.54905e-06,0.999997
0.25,0.999994,7.60407e-06,0.999991
0.26,0.999982,2.16702e-05,0.999974
0.27,0.99995,5.89146e-05,0.99993
0.28,0.999871,0.000152571,0.999819
0.29,0.999681,0.000375752,0.999555
0.3,0.999254,0.000878534,0.998961
0.31,0.998345,0.00194649,0.997698
0.32,0.996526,0.00407913,0.995179
0.33,0.993119,0.00807073,0.990478
0.34,0.987158,0.015051,0.982295
0.35,0.977459,0.0264226,0.969078
0.36,0.962835,0.0436406,0.949334
0.37,0.942435,0.0678502,0.922127
0.38,0.916083,0.0995138,0.887512
0.39,0.884395,0.138237,0.846647
0.4,0.848585,0.182915,0.801452
0.41,0.810088,0.2321,0.754036
0.42,0.770236,0.284347,0.706242
0.43,0.730102,0.338401,0.659463
0.44,0.690487,0.393227,0.614655
0.45,0.651972,0.447963,0.572431
0.46,0.614969,0.501867,0.533165
0.47,0.57977,0.554256,0.497071
0.48,0.546579,0.604467,0.464259
0.49,0.515526,0.651823,0.43477
0.5,0.486666,0.694596,0.408724
0.51,0.459669,0.733201,0.385559
0.52,0.434388,0.768253,0.364879
0.53,0.410986,0.797945,0.346914
0.54,0.389312,0.82168,0.331427
0.55,0.369161,0.838991,0.3181
0.56,0.350304,0.849527,0.306545
0.57,0.332509,0.853041,0.29632
0.58,0.315556,0.849352,0.28694
0.59,0.299253,0.838301,0.277897
0.6,0.283444,0.819691,0.268689
0.61,0.268018,0.793231,0.258852
0.62,0.252901,0.75851,0.24799
0.63,0.238059,0.71502,0.235817
0.64,0.223487,0.662243,0.222189
0.65,0.209218,0.599854,0.207147
0.66,0.195326,0.528051,0.190955
0.67,0.181955,0.448031,0.174136
0.68,0.169345,0.362568,0.157478
0.69,0.157846,0.276449,0.141967
0.7,0.147892,0.196219,0.128605
0.71,0.139883,0.128581,0.118115
0.72,0.134,0.077756,0.11068
0.73,0.130085,0.0437507,0.105909
0.74,0.12771,0.0232043,0.103103
0.75,0.126378,0.0117468,0.101562
0.76,0.125674,0.00572831,0.10076
0.77,0.125319,0.00270606,0.100358
0.78,0.125147,0.00124219,0.100164
0.79,0.125066,0.000554926,0.100073
0.8,0.125029,0.000241415,0.100032
0.81,0.125012,0.000102301,0.100014
0.82,0.125005,4.2228e-05,0.100006
0.83,0.125002,1.69793e-05,0.100002
0.84,0.125001,6.65012e-06,0.100001
0.85,0.125,2.53705e-06,0.1
0.86,0.125,9.42713e-07,0.1
0.87,0.125,3.4171e-07,0.1
0.88,0.125,1.12907e-07,0.1
0.89,0.125,3.7741e-08,0.1
0.9,0.125,1.4207e-08,0.1
0.91,0.125,4.89403e-09,0.1
0.92,0.125,1.56472e-09,0.1
0.93,0.125,4.87345e-10,0.1
0.94,0.125,1.47565e-10,0.1
0.95,0.125,4.35118e-11,0.1
0.96,0.125,1.25012e-11,0.1
0.97,0.125,3.4997e-12,0.1
0.98,0.125,9.52639e-13,0.1
0.99,0.125,2.40537e-13,0.1
1,0.125,0,0.1
