x,rho,u,p
0,1,0,1
0.01,1,4.47639e-09,1
0.02,1,1.39123e-08,1
0.03,1,3.35676e-08,1
0.04,1,8.65576e-08,1
0.05,1,2.16178e-07,1
0.06,1,5.26342e-07,0.999999
0.07,0.999999,1.24902e-06,0.999999
0.08,0.999998,2.88773e-06,0.999997
0.09,0.999995,6.50171e-06,0.999992
0.1,0.999988,1.42482e-05,0.999983
0.11,0.999974,3.03749e-05,0.999964
0.12,0.999947,6.29569e-05,0.999926
0.13,0.999893,0.00012679,0.99985
0.14,0.99979,0.000247949,0.999707
0.15,0.999602,0.000470539,0.999443
0.16,0.999268,0.000865952,0.998976
0.17,0.998694,0.00154442,0.998174
0.18,0.997744,0.00266765,0.996847
0.19,0.996229,0.00445981,0.994733
0.2,0.993903,0.00721276,0.991493
0.21,0.99047,0.0112803,0.986722
0.22,0.985604,0.0170569,0.979977
0.23,0.978985,0.0249402,0.970834
0.24,0.970342,0.0352809,0.958949
0.25,0.959502,0.0483319,0.944122
0.26,0.946418,0.0642104,0.926342
0.27,0.931183,0.0828845,0.905794
0.28,0.914005,0.104188,0.882822
0.29,0.895172,0.127858,0.85788
0.3,0.875013,0.153576,0.831458
0.31,0.853853,0.18101,0.804039
0.32,0.831994,0.209839,0.776056
0.33,0.809703,0.239774,0.747881
0.34,0.787202,0.270557,0.719821
0.35,0.764679,0.301967,0.69212
0.36,0.742283,0.333811,0.664972
0.37,0.72014,0.36592,0.638525
0.38,0.698347,0.398145,0.612893
0.39,0.676988,0.430352,0.588163
0.4,0.656129,0.462416,0.564401
0.41,0.635824,0.494219,0.541653
0.42,0.616119,0.525649,0.519955
0.43,0.597051,0.556591,0.499333
0.44,0.578651,0.586934,0.479803
0.45,0.560945,0.616563,0.461377
0.46,0.543953,0.64536,0.444064
0.47,0.52769,0.673203,0.427867
0.48,0.512169,0.699966,0.412791
0.49,0.497393,0.725521,0.398836
0.5,0.483363,0.749735,0.386
0.51,0.470063,0.772342,0.374292
0.52,0.457425,0.793397,0.363629
0.53,0.445405,0.812983,0.353947
0.54,0.434004,0.830856,0.345269
0.55,0.42318,0.846936,0.337566
0.56,0.412882,0.861175,0.330793
0.57,0.403047,0.873554,0.324893
0.58,0.39361,0.884083,0.3198
0.59,0.384502,0.892797,0.315434
0.6,0.375655,0.899754,0.311711
0.61,0.367007,0.905026,0.308534
0.62,0.358502,0.908694,0.305804
0.63,0.350096,0.910837,0.303416
0.64,0.341754,0.911524,0.301263
0.65,0.333455,0.910805,0.299238
0.66,0.325188,0.908698,0.297234
0.67,0.316954,0.905185,0.295147
0.68,0.308758,0.900202,0.292874
0.69,0.300607,0.893636,0.290312
0.7,0.292511,0.885317,0.287361
0.71,0.284472,0.875019,0.283921
0.72,0.276484,0.862455,0.27989
0.73,0.268531,0.847281,0.275166
0.74,0.260585,0.829089,0.269648
0.75,0.252604,0.80742,0.263237
0.76,0.244535,0.781762,0.255842
0.77,0.236319,0.751572,0.247387
0.78,0.227894,0.716292,0.237821
0.79,0.219204,0.675393,0.227132
0.8,0.210212,0.628443,0.215367
0.81,0.200911,0.575204,0.202645
0.82,0.191345,0.515787,0.189188
0.83,0.181623,0.450857,0.17533
0.84,0.171938,0.381872,0.161525
0.85,0.162566,0.311281,0.148324
0.86,0.153852,0.242517,0.136317
0.87,0.146157,0.179561,0.126021
0.88,0.13977,0.126005,0.117761
0.89,0.134824,0.0839356,0.111579
0.9,0.131253,0.0533782,0.10725
0.91,0.128834,0.0326681,0.104391
0.92,0.12728,0.0193972,0.10259
0.93,0.126325,0.0112484,0.101496
0.94,0.125755,0.00640052,0.10085
0.95,0.125423,0.00358362,0.100475
0.96,0.125234,0.00197524,0.100263
0.97,0.125129,0.00106637,0.100145
0.98,0.125073,0.000548805,0.100082
0.99,0.125048,0.000234081,0.100054
1,0.125048,0,0.100054
