x,rho,u,p
0,1,0,1
0.01,1,2.35914e-11,1
0.02,1,1.03609e-10,1
0.03,1,3.99187e-10,1
0.04,1,1.58742e-09,1
0.05,1,5.58255e-09,1
0.06,1,1.43958e-08,1
0.07,1,3.55814e-08,1
0.08,1,9.58587e-08,1
0.09,1,2.50778e-07,1
0.1,0.999999,6.38344e-07,0.999999
0.11,0.999999,1.57968e-06,0.999998
0.12,0.999997,3.79817e-06,0.999996
0.13,0.999993,8.86776e-06,0.99999
0.14,0.999983,2.00917e-05,0.999976
0.15,0.999963,4.4146e-05,0.999948
0.16,0.999921,9.40014e-05,0.999889
0.17,0.999836,0.000193831,0.999771
0.18,0.999673,0.000386744,0.999542
0.19,0.999369,0.000746084,0.999117
0.2,0.998824,0.00139047,0.998356
0.21,0.997884,0.00250146,0.997043
0.22,0.996328,0.00434059,0.994874
0.23,0.993859,0.00725989,0.991437
0.24,0.99011,0.0116979,0.986232
0.25,0.984668,0.0181532,0.978699
0.26,0.977123,0.0271329,0.968299
0.27,0.967135,0.039081,0.954604
0.28,0.954498,0.0543039,0.937388
0.29,0.939188,0.0729175,0.916692
0.3,0.921367,0.0948332,0.892819
0.31,0.901347,0.119787,0.866276
0.32,0.879531,0.1474,0.837686
0.33,0.856352,0.17724,0.807692
0.34,0.832222,0.208877,0.776892
0.35,0.807505,0.241914,0.745799
0.36,0.782508,0.276001,0.714835
0.37,0.757485,0.310833,0.684332
0.38,0.732637,0.34615,0.654545
0.39,0.708127,0.381727,0.625666
0.4,0.684085,0.417363,0.597841
0.41,0.660613,0.452877,0.571174
0.42,0.637796,0.4881,0.54574
0.43,0.615701,0.522873,0.521595
0.44,0.594379,0.55704,0.498773
0.45,0.573874,0.590445,0.477298
0.46,0.554217,0.622935,0.457183
0.47,0.53543,0.654355,0.438433
0.48,0.517529,0.684547,0.421046
0.49,0.500524,0.713361,0.405021
0.5,0.48442,0.740648,0.390352
0.51,0.469224,0.765744,0.377118
0.52,0.45481,0.788934,0.365136
0.53,0.441116,0.810593,0.354271
0.54,0.428184,0.830088,0.344636
0.55,0.415949,0.847334,0.336166
0.56,0.404335,0.86228,0.328787
0.57,0.393262,0.874902,0.32241
0.58,0.382646,0.885211,0.316932
0.59,0.372403,0.893243,0.312239
0.6,0.362454,0.89906,0.308206
0.61,0.352729,0.902732,0.304695
0.62,0.343168,0.90433,0.301564
0.63,0.333723,0.90391,0.298665
0.64,0.324363,0.901498,0.295848
0.65,0.315068,0.897075,0.292965
0.66,0.305828,0.890568,0.28987
0.67,0.296639,0.881835,0.28642
0.68,0.287501,0.870661,0.282476
0.69,0.278409,0.856753,0.277905
0.7,0.26935,0.83974,0.272576
0.71,0.260303,0.819175,0.266366
0.72,0.251232,0.79454,0.259162
0.73,0.242094,0.765266,0.250865
0.74,0.232835,0.730754,0.241406
0.75,0.223403,0.690414,0.230752
0.76,0.213759,0.643738,0.218929
0.77,0.203884,0.590399,0.206044
0.78,0.193809,0.530412,0.192307
0.79,0.183625,0.464356,0.178056
0.8,0.173507,0.39364,0.163761
0.81,0.163726,0.320755,0.150011
0.82,0.15463,0.249315,0.13745
0.83,0.146597,0.183642,0.12666
0.84,0.139943,0.127742,0.118017
0.85,0.134816,0.0840175,0.111588
0.86,0.131148,0.0525591,0.107135
0.87,0.128698,0.0315432,0.104237
0.88,0.127153,0.0183198,0.102445
0.89,0.126221,0.0103697,0.101379
0.9,0.125678,0.00574909,0.100763
0.91,0.125369,0.00313171,0.100415
0.92,0.125198,0.0016792,0.100222
0.93,0.125105,0.00088712,0.100117
0.94,0.125055,0.000461965,0.100061
0.95,0.125028,0.00023714,0.100031
0.96,0.125014,0.000119918,0.100016
0.97,0.125007,5.95107e-05,0.100008
0.98,0.125004,2.83806e-05,0.100004
0.99,0.125002,1.1463e-05,0.100002
1,0.125002,0,0.100002
