x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,5.65084e-18,1
0.1,1,6.78988e-17,1
0.11,1,5.09261e-16,1
0.12,1,3.22046e-15,1
0.13,1,1.80516e-14,1
0.14,1,9.8485e-14,1
0.15,1,5.22287e-13,1
0.16,1,2.71966e-12,1
0.17,1,1.40413e-11,1
0.18,1,7.14606e-11,1
0.19,1,3.67394e-10,1
0.2,1,1.95195e-09,1
0.21,1,8.02715e-09,1
0.22,1,2.76291e-08,1
0.23,1,1.00929e-07,1
0.24,1,3.56111e-07,1
0.25,0.999999,1.20113e-06,0.999999
0.26,0.999997,3.86527e-06,0.999995
0.27,0.99999,1.18523e-05,0.999986
0.28,0.999971,3.45784e-05,0.999959
0.29,0.999919,9.5826e-05,0.999887
0.3,0.999786,0.000251806,0.999702
0.31,0.999467,0.000626211,0.999259
0.32,0.998747,0.00147084,0.99826
0.33,0.997221,0.00325593,0.99615
0.34,0.994205,0.00677837,0.991996
0.35,0.988662,0.0132445,0.984402
0.36,0.979231,0.0242477,0.971581
0.37,0.964446,0.0415508,0.951684
0.38,0.943156,0.06665,0.923403
0.39,0.914996,0.10026,0.886609
0.4,0.880619,0.142006,0.842591
0.41,0.841496,0.190564,0.793672
0.42,0.799403,0.244136,0.74244
0.43,0.75597,0.300938,0.691115
0.44,0.712477,0.359441,0.641314
0.45,0.669854,0.4184,0.594092
0.46,0.628747,0.476783,0.550088
0.47,0.5896,0.533696,0.509658
0.48,0.552712,0.588315,0.472978
0.49,0.518281,0.639842,0.440117
0.5,0.486435,0.685736,0.411321
0.51,0.456748,0.726692,0.385828
0.52,0.429031,0.763787,0.363089
0.53,0.403537,0.794356,0.343481
0.54,0.380044,0.817695,0.326649
0.55,0.358289,0.83323,0.312164
0.56,0.337997,0.840521,0.299524
0.57,0.318895,0.839241,0.288169
0.58,0.300731,0.829145,0.277501
0.59,0.283295,0.810006,0.266914
0.6,0.266428,0.781555,0.25584
0.61,0.250028,0.743436,0.243799
0.62,0.234046,0.695234,0.230452
0.63,0.218484,0.636595,0.215651
0.64,0.203396,0.567499,0.199495
0.65,0.188902,0.488717,0.182373
0.66,0.175206,0.402435,0.164988
0.67,0.162622,0.312896,0.148329
0.68,0.151569,0.226575,0.133518
0.69,0.142488,0.151063,0.121516
0.7,0.135661,0.0923354,0.112771
0.71,0.13103,0.0520385,0.107056
0.72,0.128192,0.0273956,0.103671
0.73,0.1266,0.0136649,0.101819
0.74,0.125767,0.00652975,0.100866
0.75,0.125355,0.00301008,0.100399
0.76,0.125158,0.00134372,0.100178
0.77,0.125069,0.000581979,0.100077
0.78,0.125029,0.000244755,0.100032
0.79,0.125012,9.99817e-05,0.100013
0.8,0.125005,3.96744e-05,0.100005
0.81,0.125002,1.52935e-05,0.100002
0.82,0.125001,5.72669e-06,0.100001
0.83,0.125,2.08305e-06,0.1
0.84,0.125,7.3642e-07,0.1
0.85,0.125,2.50548e-07,0.1
0.86,0.125,7.83652e-08,0.1
0.87,0.125,2.57865e-08,0.1
0.88,0.125,9.13823e-09,0.1
0.89,0.125,2.88933e-09,0.1
0.9,0.125,8.66355e-10,0.1
0.91,0.125,2.51762e-10,0.1
0.92,0.125,7.10162e-11,0.1
0.93,0.125,1.94609e-11,0.1
0.94,0.125,5.18314e-12,0.1
0.95,0.125,1.34205e-12,0.1
0.96,0.125,3.37857e-13,0.1
0.97,0.125,8.26309e-14,0.1
0.98,0.125,1.96319e-14,0.1
0.99,0.125,4.35719e-15,0.1
1,0.125,0,0.1
