x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,5.61854e-18,1
0.08,1,6.18616e-17,1
0.09,1,4.72457e-16,1
0.1,1,2.78466e-15,1
0.11,1,1.49265e-14,1
0.12,1,7.6872e-14,1
0.13,1,3.85057e-13,1
0.14,1,1.8801e-12,1
0.15,1,9.01404e-12,1
0.16,1,4.33158e-11,1
0.17,1,2.13593e-10,1
0.18,1,1.06651e-09,1
0.19,1,4.94951e-09,1
0.2,1,1.66769e-08,1
0.21,1,5.60977e-08,1
0.22,1,1.94026e-07,1
0.23,0.999999,6.41431e-07,0.999999
0.24,0.999998,2.02981e-06,0.999998
0.25,0.999995,6.1434e-06,0.999993
0.26,0.999985,1.77604e-05,0.999979
0.27,0.999958,4.89761e-05,0.999942
0.28,0.999891,0.000128631,0.999848
0.29,0.999727,0.000321242,0.99962
0.3,0.999353,0.000761526,0.999099
0.31,0.998545,0.00171042,0.997977
0.32,0.996906,0.00363301,0.995706
0.33,0.993789,0.0072838,0.991403
0.34,0.988256,0.0137602,0.983804
0.35,0.979122,0.0244608,0.971347
0.36,0.965152,0.0408856,0.952468
0.37,0.945401,0.0642793,0.926093
0.38,0.919574,0.0952336,0.892117
0.39,0.888194,0.133464,0.851583
0.4,0.852447,0.177914,0.806386
0.41,0.813798,0.22712,0.758694
0.42,0.773636,0.279587,0.710444
0.43,0.733093,0.334,0.663113
0.44,0.69302,0.389274,0.617721
0.45,0.654028,0.444512,0.574923
0.46,0.616554,0.498941,0.535117
0.47,0.580903,0.551859,0.498529
0.48,0.547289,0.602585,0.465276
0.49,0.515852,0.650425,0.435405
0.5,0.486651,0.693555,0.409048
0.51,0.459345,0.732433,0.385618
0.52,0.433781,0.767733,0.3647
0.53,0.410134,0.797547,0.346544
0.54,0.388247,0.821265,0.330902
0.55,0.367907,0.838407,0.317442
0.56,0.348882,0.848613,0.305765
0.57,0.330931,0.851626,0.295414
0.58,0.313834,0.847258,0.285892
0.59,0.297394,0.835343,0.27668
0.6,0.281456,0.815673,0.267265
0.61,0.265908,0.787945,0.25718
0.62,0.250679,0.751742,0.246032
0.63,0.235738,0.706554,0.233544
0.64,0.221086,0.651892,0.219594
0.65,0.206761,0.587509,0.204256
0.66,0.192851,0.513757,0.187839
0.67,0.179518,0.432108,0.17092
0.68,0.167022,0.345737,0.154341
0.69,0.155738,0.259882,0.13912
0.7,0.146106,0.181366,0.12624
0.71,0.138496,0.116686,0.116341
0.72,0.133025,0.069307,0.109479
0.73,0.129464,0.0383753,0.105169
0.74,0.127347,0.0200753,0.102681
0.75,0.126179,0.0100426,0.101335
0.76,0.12557,0.00484471,0.100642
0.77,0.125267,0.00226526,0.1003
0.78,0.125121,0.00102933,0.100136
0.79,0.125054,0.000455128,0.10006
0.8,0.125023,0.000195925,0.100026
0.81,0.12501,8.21302e-05,0.100011
0.82,0.125004,3.35261e-05,0.100004
0.83,0.125002,1.33267e-05,0.100002
0.84,0.125001,5.15843e-06,0.100001
0.85,0.125,1.94438e-06,0.1
0.86,0.125,7.13775e-07,0.1
0.87,0.125,2.52727e-07,0.1
0.88,0.125,8.2418e-08,0.1
0.89,0.125,2.81124e-08,0.1
0.9,0.125,1.04283e-08,0.1
0.91,0.125,3.47351e-09,0.1
0.92,0.125,1.09693e-09,0.1
0.93,0.125,3.36368e-10,0.1
0.94,0.125,1.00336e-10,0.1
0.95,0.125,2.91471e-11,0.1
0.96,0.125,8.248e-12,0.1
0.97,0.125,2.27363e-12,0.1
0.98,0.125,6.09349e-13,0.1
0.99,0.125,1.51704e-13,0.1
1,0.125,0,0.1
