x,rho,u,p
0,1,0,1
0.01,1,9.60208e-12,1
0.02,1,4.18652e-11,1
0.03,1,1.55577e-10,1
0.04,1,6.06727e-10,1
0.05,1,2.49183e-09,1
0.06,1,7.73959e-09,1
0.07,1,1.93235e-08,1
0.08,1,5.04082e-08,1
0.09,1,1.35564e-07,1
0.1,1,3.54632e-07,1
0.11,0.999999,9.01343e-07,0.999999
0.12,0.999998,2.22554e-06,0.999997
0.13,0.999995,5.33529e-06,0.999994
0.14,0.99999,1.24104e-05,0.999985
0.15,0.999976,2.79922e-05,0.999967
0.16,0.999948,6.11789e-05,0.999928
0.17,0.999891,0.000129467,0.999847
0.18,0.999776,0.000265076,0.999686
0.19,0.999556,0.000524669,0.999379
0.2,0.999152,0.00100309,0.998814
0.21,0.998434,0.00185082,0.997812
0.22,0.997214,0.0032931,0.996109
0.23,0.995223,0.00564583,0.993336
0.24,0.992116,0.00932073,0.989017
0.25,0.987482,0.0148107,0.982593
0.26,0.980883,0.0226488,0.97348
0.27,0.971919,0.0333406,0.961162
0.28,0.960301,0.0472842,0.945292
0.29,0.94591,0.0646986,0.92578
0.3,0.928831,0.0855873,0.902821
0.31,0.909326,0.109749,0.876865
0.32,0.887787,0.13683,0.848525
0.33,0.86466,0.166393,0.818476
0.34,0.840391,0.19798,0.787371
0.35,0.815383,0.231159,0.755785
0.36,0.789982,0.265542,0.724195
0.37,0.764472,0.300793,0.692982
0.38,0.739084,0.336623,0.662439
0.39,0.714,0.372784,0.632788
0.4,0.689366,0.409055,0.604193
0.41,0.6653,0.445242,0.576777
0.42,0.641893,0.481162,0.550626
0.43,0.619221,0.516644,0.525801
0.44,0.597342,0.551522,0.502344
0.45,0.576302,0.585632,0.480281
0.46,0.556136,0.618811,0.459627
0.47,0.536868,0.650897,0.440387
0.48,0.518516,0.681724,0.42256
0.49,0.501088,0.711133,0.406142
0.5,0.48459,0.73897,0.391127
0.51,0.469027,0.764567,0.37759
0.52,0.454278,0.788193,0.365349
0.53,0.440276,0.810205,0.354271
0.54,0.427062,0.829969,0.34446
0.55,0.414565,0.847398,0.335849
0.56,0.402707,0.862434,0.328355
0.57,0.391404,0.875052,0.321885
0.58,0.38057,0.885261,0.316329
0.59,0.370117,0.893096,0.311566
0.6,0.359966,0.898618,0.30746
0.61,0.350042,0.901895,0.303866
0.62,0.340286,0.902994,0.300632
0.63,0.33065,0.901962,0.297602
0.64,0.321102,0.898814,0.294617
0.65,0.311622,0.893514,0.29152
0.66,0.302199,0.885962,0.288158
0.67,0.29283,0.875989,0.284381
0.68,0.28351,0.863346,0.280046
0.69,0.274232,0.847698,0.275012
0.7,0.264979,0.828634,0.269147
0.71,0.255724,0.805663,0.262328
0.72,0.246429,0.778231,0.254446
0.73,0.237046,0.745739,0.245415
0.74,0.227524,0.707582,0.235183
0.75,0.217817,0.663199,0.22375
0.76,0.207899,0.612173,0.21119
0.77,0.197778,0.554361,0.197671
0.78,0.187519,0.490104,0.183486
0.79,0.177266,0.420483,0.169061
0.8,0.167253,0.347599,0.154955
0.81,0.157805,0.274722,0.141813
0.82,0.1493,0.206073,0.130264
0.83,0.142093,0.14599,0.120784
0.84,0.136402,0.0976212,0.113557
0.85,0.132233,0.0618908,0.108441
0.86,0.129393,0.0375039,0.105053
0.87,0.127573,0.0219192,0.102931
0.88,0.126465,0.012453,0.101657
0.89,0.125815,0.00691695,0.100918
0.9,0.125445,0.0037702,0.1005
0.91,0.125238,0.00202108,0.100268
0.92,0.125126,0.00106684,0.100141
0.93,0.125066,0.000554834,0.100073
0.94,0.125034,0.000284363,0.100038
0.95,0.125017,0.000143618,0.100019
0.96,0.125008,7.1432e-05,0.100009
0.97,0.125004,3.48671e-05,0.100005
0.98,0.125002,1.63742e-05,0.100002
0.99,0.125001,6.53868e-06,0.100001
1,0.125001,0,0.100001
