x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,3.94996e-17,1
0.1,1,2.76611e-16,1
0.11,1,1.89697e-15,1
0.12,1,1.04863e-14,1
0.13,1,5.65696e-14,1
0.14,1,2.96215e-13,1
0.15,1,1.51528e-12,1
0.16,1,7.6196e-12,1
0.17,1,3.82481e-11,1
0.18,1,1.95138e-10,1
0.19,1,9.9342e-10,1
0.2,1,4.68388e-09,1
0.21,1,1.63616e-08,1
0.22,1,5.67754e-08,1
0.23,1,2.01739e-07,1
0.24,0.999999,6.83996e-07,0.999999
0.25,0.999998,2.21607e-06,0.999997
0.26,0.999994,6.85354e-06,0.999992
0.27,0.999983,2.02049e-05,0.999976
0.28,0.999952,5.6696e-05,0.999933
0.29,0.999872,0.00015118,0.999821
0.3,0.999675,0.000382393,0.999548
0.31,0.999221,0.000915761,0.998917
0.32,0.998235,0.00207225,0.997549
0.33,0.996227,0.00442181,0.994774
0.34,0.992413,0.00887938,0.989525
0.35,0.985674,0.0167494,0.980307
0.36,0.974654,0.0296378,0.965355
0.37,0.958033,0.0491667,0.943043
0.38,0.934958,0.0765218,0.912493
0.39,0.905426,0.112022,0.874061
0.4,0.870352,0.154979,0.829351
0.41,0.831256,0.203953,0.7807
0.42,0.78979,0.257235,0.730471
0.43,0.747389,0.313219,0.680592
0.44,0.705159,0.370556,0.632431
0.45,0.663895,0.428142,0.586874
0.46,0.624156,0.485054,0.544459
0.47,0.58633,0.540477,0.505484
0.48,0.550679,0.593646,0.470102
0.49,0.51738,0.643796,0.438375
0.5,0.486538,0.688644,0.41051
0.51,0.457747,0.728817,0.3858
0.52,0.430834,0.76526,0.363743
0.53,0.406028,0.795586,0.344678
0.54,0.383133,0.819119,0.328293
0.55,0.361905,0.835323,0.314195
0.56,0.342082,0.843788,0.301922
0.57,0.323404,0.844214,0.290953
0.58,0.305632,0.836379,0.280726
0.59,0.288559,0.820077,0.27067
0.6,0.272028,0.795057,0.260233
0.61,0.255931,0.760976,0.248935
0.62,0.240209,0.717399,0.23641
0.63,0.22485,0.66388,0.222451
0.64,0.209884,0.600162,0.207061
0.65,0.195397,0.526532,0.190496
0.66,0.181544,0.444353,0.173307
0.67,0.16858,0.356703,0.156334
0.68,0.156872,0.268837,0.140632
0.69,0.146863,0.187821,0.127255
0.7,0.138942,0.120644,0.116926
0.71,0.133245,0.0712884,0.109758
0.72,0.129547,0.0391266,0.105272
0.73,0.127363,0.0202268,0.102701
0.74,0.12617,0.0099749,0.101326
0.75,0.125557,0.0047347,0.100628
0.76,0.125256,0.00217456,0.100288
0.77,0.125114,0.000969063,0.100128
0.78,0.12505,0.000419568,0.100056
0.79,0.125021,0.000176588,0.100023
0.8,0.125009,7.22624e-05,0.10001
0.81,0.125003,2.8752e-05,0.100004
0.82,0.125001,1.11231e-05,0.100001
0.83,0.125,4.18383e-06,0.100001
0.84,0.125,1.5304e-06,0.1
0.85,0.125,5.45067e-07,0.1
0.86,0.125,1.83282e-07,0.1
0.87,0.125,5.78907e-08,0.1
0.88,0.125,2.03436e-08,0.1
0.89,0.125,7.11259e-09,0.1
0.9,0.125,2.23247e-09,0.1
0.91,0.125,6.76457e-10,0.1
0.92,0.125,1.98957e-10,0.1
0.93,0.125,5.68675e-11,0.1
0.94,0.125,1.58066e-11,0.1
0.95,0.125,4.27381e-12,0.1
0.96,0.125,1.12429e-12,0.1
0.97,0.125,2.87713e-13,0.1
0.98,0.125,7.15521e-14,0.1
0.99,0.125,1.66433e-14,0.1
1,0.125,0,0.1
