x,rho,u,p
0,1,0,1
0.01,1,1.81626e-08,1
0.02,1,6.13444e-08,1
0.03,1,1.5865e-07,1
0.04,1,3.85357e-07,1
0.05,0.999999,9.07036e-07,0.999999
0.06,0.999998,2.07971e-06,0.999998
0.07,0.999996,4.64814e-06,0.999995
0.08,0.999991,1.01237e-05,0.999988
0.09,0.999982,2.14776e-05,0.999975
0.1,0.999963,4.43599e-05,0.999948
0.11,0.999925,8.91491e-05,0.999895
0.12,0.999853,0.000174227,0.999794
0.13,0.99972,0.000330924,0.999608
0.14,0.999484,0.000610504,0.999278
0.15,0.999076,0.00109327,0.998707
0.16,0.998394,0.00189924,0.997755
0.17,0.997295,0.00319881,0.99622
0.18,0.995587,0.00522064,0.993837
0.19,0.993026,0.00825276,0.990272
0.2,0.989332,0.0126327,0.98514
0.21,0.984207,0.018724,0.978039
0.22,0.977369,0.026879,0.968598
0.23,0.968595,0.0373945,0.956537
0.24,0.957754,0.0504702,0.941715
0.25,0.944834,0.0661809,0.924162
0.26,0.92994,0.0844715,0.904074
0.27,0.913276,0.105175,0.881783
0.28,0.895108,0.128043,0.857703
0.29,0.875732,0.152789,0.832276
0.3,0.855439,0.179114,0.805933
0.31,0.834499,0.206732,0.77906
0.32,0.813151,0.235385,0.751991
0.33,0.791595,0.264842,0.725001
0.34,0.769999,0.294904,0.698314
0.35,0.748501,0.325398,0.672105
0.36,0.727215,0.356171,0.646513
0.37,0.706232,0.387089,0.621646
0.38,0.685628,0.418033,0.597585
0.39,0.665465,0.44889,0.574393
0.4,0.645795,0.479555,0.552116
0.41,0.626661,0.509929,0.530791
0.42,0.608099,0.539912,0.510443
0.43,0.590139,0.569404,0.49109
0.44,0.572807,0.598307,0.472748
0.45,0.556123,0.626516,0.455424
0.46,0.540106,0.653924,0.439127
0.47,0.524768,0.680421,0.42386
0.48,0.510119,0.705892,0.409627
0.49,0.49616,0.730221,0.396427
0.5,0.482886,0.753289,0.384255
0.51,0.470278,0.774975,0.373097
0.52,0.458296,0.795232,0.362915
0.53,0.446906,0.814017,0.353674
0.54,0.436086,0.831233,0.345362
0.55,0.4258,0.846807,0.337952
0.56,0.416004,0.860694,0.33141
0.57,0.406641,0.872876,0.325689
0.58,0.397653,0.883362,0.320732
0.59,0.388978,0.892184,0.316473
0.6,0.380551,0.899395,0.312837
0.61,0.372313,0.905065,0.309745
0.62,0.364213,0.909272,0.307109
0.63,0.356203,0.9121,0.304839
0.64,0.348251,0.913624,0.302842
0.65,0.340333,0.913906,0.301023
0.66,0.332437,0.912988,0.299291
0.67,0.32456,0.910882,0.297554
0.68,0.31671,0.907563,0.29572
0.69,0.308895,0.902967,0.293702
0.7,0.30113,0.896986,0.291412
0.71,0.293423,0.889462,0.288762
0.72,0.285779,0.880187,0.285664
0.73,0.278195,0.868899,0.282025
0.74,0.270655,0.855284,0.277755
0.75,0.263133,0.838974,0.272756
0.76,0.255588,0.819547,0.266936
0.77,0.247969,0.796534,0.260204
0.78,0.240216,0.769422,0.252476
0.79,0.232264,0.737677,0.243691
0.8,0.224053,0.700764,0.23381
0.81,0.21553,0.658197,0.222844
0.82,0.206668,0.60961,0.210859
0.83,0.197479,0.554874,0.198005
0.84,0.188028,0.494252,0.184532
0.85,0.178451,0.428617,0.170803
0.86,0.168967,0.359673,0.15729
0.87,0.159874,0.290106,0.144548
0.88,0.151523,0.223464,0.133137
0.89,0.144258,0.1636,0.123515
0.9,0.138326,0.11367,0.115922
0.91,0.133804,0.0751628,0.110323
0.92,0.130581,0.0476015,0.106447
0.93,0.128419,0.0291053,0.103906
0.94,0.127037,0.017311,0.10231
0.95,0.126189,0.0100721,0.101341
0.96,0.125683,0.00574711,0.100768
0.97,0.125391,0.00320167,0.100439
0.98,0.12523,0.0016923,0.100258
0.99,0.125157,0.00073499,0.100175
1,0.125157,0,0.100175
