x,rho,u,p
0,1,0,0.999999
0.01,1,2.46295e-07,0.999999
0.02,0.999999,8.00375e-07,0.999999
0.03,0.999998,1.90235e-06,0.999998
0.04,0.999996,4.19538e-06,0.999995
0.05,0.999992,8.93216e-06,0.999989
0.06,0.999984,1.85096e-05,0.999978
0.07,0.999968,3.73893e-05,0.999956
0.08,0.999938,7.36196e-05,0.999913
0.09,0.999881,0.000141243,0.999833
0.1,0.999777,0.000263908,0.999688
0.11,0.999594,0.00047998,0.999432
0.12,0.999282,0.000849265,0.998995
0.13,0.998765,0.0014611,0.998272
0.14,0.997935,0.0024429,0.997113
0.15,0.996646,0.00396745,0.995314
0.16,0.994713,0.00625638,0.992618
0.17,0.991912,0.00957662,0.988719
0.18,0.987994,0.0142274,0.983278
0.19,0.98271,0.0205165,0.975959
0.2,0.975836,0.0287287,0.96647
0.21,0.967206,0.0390907,0.954608
0.22,0.956736,0.0517422,0.94029
0.23,0.944441,0.0667195,0.923575
0.24,0.930424,0.083957,0.904648
0.25,0.914864,0.103303,0.883797
0.26,0.897988,0.124548,0.86137
0.27,0.88004,0.147451,0.837736
0.28,0.861265,0.171763,0.813253
0.29,0.841889,0.197248,0.788245
0.3,0.822111,0.223687,0.762995
0.31,0.802104,0.250887,0.737741
0.32,0.782015,0.278678,0.712678
0.33,0.761964,0.306911,0.687965
0.34,0.742051,0.335458,0.663725
0.35,0.722359,0.364204,0.64006
0.36,0.702956,0.393045,0.617046
0.37,0.683899,0.42189,0.594744
0.38,0.665236,0.450651,0.5732
0.39,0.647007,0.479246,0.552451
0.4,0.629245,0.507594,0.532523
0.41,0.611979,0.535617,0.513438
0.42,0.595235,0.563236,0.495212
0.43,0.579035,0.590368,0.477858
0.44,0.563397,0.616931,0.461383
0.45,0.548337,0.642838,0.445797
0.46,0.533867,0.668,0.431102
0.47,0.519997,0.692327,0.417303
0.48,0.50673,0.715727,0.404398
0.49,0.494065,0.738115,0.392384
0.5,0.481994,0.759409,0.381254
0.51,0.470507,0.779539,0.370997
0.52,0.45959,0.798317,0.361622
0.53,0.449204,0.815763,0.353084
0.54,0.439314,0.831925,0.345344
0.55,0.429905,0.846642,0.33841
0.56,0.420931,0.859888,0.332248
0.57,0.412347,0.871655,0.326821
0.58,0.4041,0.881949,0.322085
0.59,0.396137,0.8908,0.31799
0.6,0.388403,0.898253,0.31448
0.61,0.380844,0.90437,0.311493
0.62,0.373411,0.909223,0.308961
0.63,0.36606,0.912891,0.306814
0.64,0.358755,0.915455,0.30498
0.65,0.351469,0.916988,0.303384
0.66,0.344188,0.917552,0.301952
0.67,0.336905,0.917194,0.300613
0.68,0.329622,0.915934,0.299294
0.69,0.32235,0.91377,0.297927
0.7,0.315104,0.910665,0.296443
0.71,0.3079,0.906551,0.294775
0.72,0.300756,0.901323,0.292854
0.73,0.293683,0.894837,0.290612
0.74,0.286687,0.886908,0.287977
0.75,0.279764,0.87731,0.284873
0.76,0.2729,0.865772,0.281222
0.77,0.266069,0.851978,0.27694
0.78,0.259233,0.835567,0.271942
0.79,0.252342,0.81613,0.266141
0.8,0.245337,0.793216,0.259453
0.81,0.238153,0.76634,0.251803
0.82,0.230722,0.734993,0.243133
0.83,0.222982,0.698669,0.233412
0.84,0.214884,0.656909,0.222646
0.85,0.206403,0.609365,0.210902
0.86,0.197551,0.555905,0.19832
0.87,0.188396,0.496763,0.185132
0.88,0.179069,0.432728,0.171676
0.89,0.169783,0.365353,0.158395
0.9,0.160824,0.297104,0.145807
0.91,0.152531,0.231276,0.134446
0.92,0.145241,0.171522,0.124762
0.93,0.139211,0.120972,0.117016
0.94,0.134543,0.0812966,0.111213
0.95,0.131161,0.0523189,0.10713
0.96,0.128859,0.0324067,0.104416
0.97,0.127384,0.0192875,0.102706
0.98,0.126511,0.0107227,0.101706
0.99,0.126093,0.00480775,0.101231
1,0.126093,0,0.101231
