x,rho,u,p
0,1,0,1
0.01,1,4.95297e-08,1
0.02,1,1.67749e-07,1
0.03,1,4.20763e-07,0.999999
0.04,0.999999,9.84919e-07,0.999999
0.05,0.999998,2.23042e-06,0.999997
0.06,0.999996,4.91892e-06,0.999994
0.07,0.999991,1.05747e-05,0.999987
0.08,0.999981,2.21564e-05,0.999974
0.09,0.999962,4.52245e-05,0.999946
0.1,0.999924,8.98807e-05,0.999894
0.11,0.999853,0.000173837,0.999794
0.12,0.999724,0.000327005,0.999613
0.13,0.999495,0.000597932,0.999293
0.14,0.999102,0.00106213,0.998744
0.15,0.998451,0.0018318,0.997834
0.16,0.997408,0.00306557,0.996378
0.17,0.995794,0.00497577,0.994126
0.18,0.993384,0.00782974,0.990769
0.19,0.989916,0.0119415,0.985949
0.2,0.985112,0.0176512,0.979287
0.21,0.978702,0.0252923,0.97043
0.22,0.97047,0.0351517,0.959101
0.23,0.960278,0.0474314,0.945145
0.24,0.948097,0.0622206,0.928564
0.25,0.934006,0.0794889,0.909514
0.26,0.91818,0.0990981,0.888284
0.27,0.900856,0.120831,0.865245
0.28,0.882308,0.144425,0.84081
0.29,0.86281,0.169601,0.815384
0.3,0.84262,0.19609,0.78934
0.31,0.82197,0.223642,0.763006
0.32,0.801057,0.252035,0.736655
0.33,0.780049,0.281075,0.710511
0.34,0.759083,0.310591,0.684753
0.35,0.738273,0.340437,0.659524
0.36,0.717712,0.370482,0.634934
0.37,0.697477,0.40061,0.61107
0.38,0.67763,0.430715,0.587998
0.39,0.658224,0.460699,0.565768
0.4,0.639303,0.490466,0.544418
0.41,0.620903,0.519927,0.523978
0.42,0.603056,0.548989,0.504468
0.43,0.585789,0.577561,0.485905
0.44,0.569123,0.605551,0.4683
0.45,0.553079,0.632861,0.451662
0.46,0.537671,0.65939,0.435997
0.47,0.522911,0.685036,0.42131
0.48,0.508807,0.709692,0.407602
0.49,0.495358,0.733253,0.394872
0.5,0.482557,0.755621,0.38311
0.51,0.470384,0.776715,0.3723
0.52,0.458817,0.796417,0.362428
0.53,0.447822,0.814687,0.353464
0.54,0.437369,0.831495,0.345378
0.55,0.427426,0.846738,0.338156
0.56,0.417949,0.860383,0.331762
0.57,0.408889,0.872415,0.326155
0.58,0.400188,0.882843,0.321283
0.59,0.391789,0.891695,0.317089
0.6,0.38363,0.899025,0.313504
0.61,0.375656,0.904896,0.310457
0.62,0.367814,0.909388,0.307868
0.63,0.360059,0.912581,0.305655
0.64,0.352357,0.914554,0.303733
0.65,0.344683,0.915376,0.302017
0.66,0.337024,0.915098,0.300422
0.67,0.329377,0.913746,0.298863
0.68,0.321746,0.911319,0.297259
0.69,0.314143,0.907778,0.295528
0.7,0.306581,0.903046,0.29359
0.71,0.299074,0.897004,0.291367
0.72,0.291633,0.889488,0.288777
0.73,0.28426,0.880285,0.285739
0.74,0.276948,0.869136,0.282165
0.75,0.269681,0.855729,0.27797
0.76,0.262428,0.839704,0.273061
0.77,0.255146,0.820651,0.267347
0.78,0.247783,0.79811,0.260741
0.79,0.240276,0.771584,0.253162
0.8,0.23256,0.74055,0.244544
0.81,0.224571,0.704483,0.234851
0.82,0.216257,0.662899,0.224085
0.83,0.207588,0.61542,0.212304
0.84,0.198571,0.561882,0.199646
0.85,0.189264,0.502484,0.186339
0.86,0.179793,0.437984,0.172725
0.87,0.170365,0.369924,0.159253
0.88,0.161264,0.300789,0.146455
0.89,0.152834,0.233946,0.134886
0.9,0.14542,0.173177,0.125018
0.91,0.139288,0.121759,0.117128
0.92,0.134548,0.081477,0.111227
0.93,0.13112,0.0521892,0.107086
0.94,0.128789,0.0322441,0.104336
0.95,0.127282,0.0193536,0.102591
0.96,0.126348,0.0113339,0.101522
0.97,0.125791,0.00645403,0.10089
0.98,0.125478,0.00347187,0.100537
0.99,0.125333,0.00152524,0.100373
1,0.125333,0,0.100373
