x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,0,1
0.22,1,1.20041e-17,1
0.23,1,1.26156e-16,1
0.24,1,1.53237e-15,1
0.25,1,1.57414e-14,1
0.26,1,1.53211e-13,1
0.27,1,1.44068e-12,1
0.28,1,1.33042e-11,1
0.29,1,1.1184e-10,1
0.3,1,9.72986e-10,1
0.31,1,6.73592e-09,1
0.32,1,3.75495e-08,1
0.33,1,2.09772e-07,1
0.34,0.999999,1.09018e-06,0.999999
0.35,0.999995,5.2282e-06,0.999994
0.36,0.999979,2.30627e-05,0.999973
0.37,0.999917,9.32545e-05,0.999889
0.38,0.999691,0.000344265,0.999589
0.39,0.998959,0.00115506,0.998619
0.4,0.996821,0.00350448,0.995806
0.41,0.991257,0.00956383,0.988553
0.42,0.978497,0.0233513,0.972126
0.43,0.953063,0.0507571,0.939937
0.44,0.909727,0.0978254,0.886324
0.45,0.847432,0.166992,0.811517
0.46,0.771662,0.253967,0.723917
0.47,0.691297,0.349621,0.635123
0.48,0.61334,0.445219,0.553167
0.49,0.541449,0.534533,0.481394
0.5,0.477117,0.610805,0.420749
0.51,0.420162,0.671253,0.369959
0.52,0.370111,0.71403,0.327482
0.53,0.326774,0.73286,0.292565
0.54,0.28922,0.72464,0.263328
0.55,0.256498,0.687682,0.237757
0.56,0.227785,0.622308,0.213979
0.57,0.20253,0.531442,0.190704
0.58,0.180552,0.421436,0.167709
0.59,0.162043,0.30324,0.146079
0.6,0.147441,0.192573,0.127821
0.61,0.137087,0.105652,0.114662
0.62,0.130741,0.05009,0.106774
0.63,0.12743,0.0209944,0.102802
0.64,0.125934,0.00799873,0.101062
0.65,0.125332,0.0028242,0.100374
0.66,0.12511,0.000933272,0.100124
0.67,0.125034,0.000289859,0.100038
0.68,0.12501,8.4748e-05,0.100011
0.69,0.125003,2.33398e-05,0.100003
0.7,0.125001,6.05654e-06,0.100001
0.71,0.125,1.48131e-06,0.1
0.72,0.125,3.39328e-07,0.1
0.73,0.125,6.98841e-08,0.1
0.74,0.125,1.51997e-08,0.1
0.75,0.125,3.41835e-09,0.1
0.76,0.125,6.34508e-10,0.1
0.77,0.125,1.09463e-10,0.1
0.78,0.125,1.77946e-11,0.1
0.79,0.125,2.72414e-12,0.1
0.8,0.125,3.92378e-13,0.1
0.81,0.125,5.31006e-14,0.1
0.82,0.125,6.71558e-15,0.1
0.83,0.125,8.10778e-16,0.1
0.84,0.125,7.20376e-17,0.1
0.85,0.125,0,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,0,0.1
0.99,0.125,0,0.1
1,0.125,0,0.1
