x,rho,u,p
0,1,0,1
0.01,1,5.5355e-18,1
0.02,1,6.6486e-17,1
0.03,1,3.7128e-16,1
0.04,1,2.11153e-15,1
0.05,1,9.48951e-15,1
0.06,1,4.19516e-14,1
0.07,1,1.81414e-13,1
0.08,1,7.6941e-13,1
0.09,1,3.20998e-12,1
0.1,1,1.32862e-11,1
0.11,1,5.57422e-11,1
0.12,1,2.44132e-10,1
0.13,1,1.10511e-09,1
0.14,1,4.62328e-09,1
0.15,1,1.42151e-08,1
0.16,1,4.12835e-08,1
0.17,1,1.29109e-07,1
0.18,1,3.87852e-07,1
0.19,0.999999,1.12375e-06,0.999999
0.2,0.999997,3.13769e-06,0.999996
0.21,0.999993,8.43516e-06,0.99999
0.22,0.999982,2.1812e-05,0.999974
0.23,0.999954,5.41949e-05,0.999936
0.24,0.999891,0.000129238,0.999847
0.25,0.99975,0.000295437,0.99965
0.26,0.999452,0.000646592,0.999235
0.27,0.998853,0.00135303,0.9984
0.28,0.997708,0.00270339,0.996804
0.29,0.99563,0.00515047,0.993918
0.3,0.992069,0.00934514,0.988985
0.31,0.986311,0.0161317,0.981044
0.32,0.977557,0.0264765,0.969038
0.33,0.965058,0.0413168,0.952022
0.34,0.948308,0.0613573,0.929435
0.35,0.927206,0.0868874,0.901307
0.36,0.902098,0.117706,0.868303
0.37,0.873688,0.153196,0.831557
0.38,0.842852,0.192499,0.792397
0.39,0.810465,0.234704,0.752087
0.4,0.777288,0.278966,0.711683
0.41,0.743939,0.324557,0.671995
0.42,0.710894,0.370867,0.633609
0.43,0.678516,0.417377,0.596936
0.44,0.647076,0.463634,0.56225
0.45,0.616783,0.509223,0.529733
0.46,0.587789,0.55375,0.499498
0.47,0.560206,0.596823,0.471607
0.48,0.534101,0.638053,0.446083
0.49,0.509498,0.677051,0.422907
0.5,0.486373,0.713475,0.402012
0.51,0.46466,0.746995,0.383294
0.52,0.444294,0.777335,0.366645
0.53,0.42522,0.804171,0.351974
0.54,0.407364,0.82712,0.33918
0.55,0.390613,0.84592,0.328105
0.56,0.37483,0.860375,0.318554
0.57,0.359868,0.870361,0.310287
0.58,0.345576,0.875814,0.303032
0.59,0.331812,0.876703,0.296486
0.6,0.318449,0.873,0.290327
0.61,0.305384,0.864639,0.284224
0.62,0.292539,0.851478,0.277854
0.63,0.279857,0.833266,0.270909
0.64,0.267299,0.809627,0.263109
0.65,0.254836,0.780055,0.254221
0.66,0.242448,0.743941,0.244062
0.67,0.230117,0.700631,0.232527
0.68,0.217833,0.649531,0.219607
0.69,0.205608,0.590274,0.205415
0.7,0.193493,0.522978,0.190227
0.71,0.181607,0.448593,0.174503
0.72,0.170162,0.369323,0.158899
0.73,0.15948,0.288948,0.144221
0.74,0.149965,0.212699,0.131304
0.75,0.142017,0.146229,0.120802
0.76,0.135885,0.0937258,0.112983
0.77,0.131553,0.0563002,0.107654
0.78,0.128741,0.0320181,0.104301
0.79,0.127044,0.0174324,0.102325
0.8,0.126078,0.00917014,0.101218
0.81,0.125552,0.00468993,0.100622
0.82,0.125276,0.00234076,0.10031
0.83,0.125135,0.00114245,0.100151
0.84,0.125064,0.000545806,0.100072
0.85,0.12503,0.000255357,0.100034
0.86,0.125014,0.000117009,0.100015
0.87,0.125006,5.25112e-05,0.100007
0.88,0.125003,2.30789e-05,0.100003
0.89,0.125001,9.93296e-06,0.100001
0.9,0.125,4.18609e-06,0.100001
0.91,0.125,1.72739e-06,0.1
0.92,0.125,6.98298e-07,0.1
0.93,0.125,2.74695e-07,0.1
0.94,0.125,9.93274e-08,0.1
0.95,0.125,3.71693e-08,0.1
0.96,0.125,1.53281e-08,0.1
0.97,0.125,5.81618e-09,0.1
0.98,0.125,2.06758e-09,0.1
0.99,0.125,6.60662e-10,0.1
1,0.125,0,0.1
