x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,5.58838e-18,1
0.06,1,6.15286e-17,1
0.07,1,3.74843e-16,1
0.08,1,2.27176e-15,1
0.09,1,1.13494e-14,1
0.1,1,5.52963e-14,1
0.11,1,2.61669e-13,1
0.12,1,1.21041e-12,1
0.13,1,5.53556e-12,1
0.14,1,2.53426e-11,1
0.15,1,1.18532e-10,1
0.16,1,5.83577e-10,1
0.17,1,2.75902e-09,1
0.18,1,9.88396e-09,1
0.19,1,3.10148e-08,1
0.2,1,1.04196e-07,1
0.21,1,3.38508e-07,1
0.22,0.999999,1.05663e-06,0.999999
0.23,0.999997,3.16426e-06,0.999996
0.24,0.999992,9.08152e-06,0.999989
0.25,0.999979,2.495e-05,0.99997
0.26,0.999944,6.55305e-05,0.999922
0.27,0.999861,0.000164313,0.999806
0.28,0.999667,0.000392736,0.999535
0.29,0.999242,0.000893386,0.998943
0.3,0.99836,0.00193092,0.997716
0.31,0.996634,0.00395854,0.995322
0.32,0.99346,0.00768486,0.990933
0.33,0.987988,0.0141065,0.983403
0.34,0.979181,0.0244562,0.97136
0.35,0.965985,0.0400253,0.953468
0.36,0.947607,0.0618683,0.928817
0.37,0.923796,0.0904912,0.897312
0.38,0.894973,0.125681,0.859798
0.39,0.862104,0.166588,0.817842
0.4,0.826417,0.212001,0.773279
0.41,0.789108,0.260652,0.727808
0.42,0.751184,0.311397,0.68278
0.43,0.713424,0.363278,0.639168
0.44,0.676405,0.415498,0.597629
0.45,0.640549,0.467381,0.558586
0.46,0.606161,0.518318,0.522301
0.47,0.573461,0.567737,0.488923
0.48,0.542602,0.615064,0.45853
0.49,0.513671,0.65972,0.431139
0.5,0.486687,0.700487,0.406794
0.51,0.461406,0.73754,0.385087
0.52,0.437709,0.771163,0.365727
0.53,0.415686,0.800082,0.34883
0.54,0.395216,0.823786,0.334212
0.55,0.376131,0.841869,0.321619
0.56,0.358235,0.854037,0.310733
0.57,0.341323,0.860087,0.301184
0.58,0.325196,0.859879,0.292558
0.59,0.309677,0.853302,0.284414
0.6,0.294617,0.840215,0.276306
0.61,0.279903,0.820399,0.267799
0.62,0.265456,0.793514,0.258502
0.63,0.251227,0.759093,0.248092
0.64,0.237194,0.716566,0.236338
0.65,0.223352,0.66536,0.223134
0.66,0.209726,0.605079,0.208532
0.67,0.196377,0.535793,0.192778
0.68,0.183429,0.45846,0.176347
0.69,0.171098,0.375443,0.159958
0.7,0.159713,0.290943,0.144518
0.71,0.149691,0.210902,0.130986
0.72,0.141445,0.141776,0.120113
0.73,0.135217,0.0882101,0.112181
0.74,0.130939,0.0511149,0.106929
0.75,0.128258,0.027912,0.103741
0.76,0.126705,0.0145415,0.101937
0.77,0.125858,0.00729791,0.100969
0.78,0.125418,0.00355037,0.10047
0.79,0.125198,0.00168028,0.100222
0.8,0.125091,0.000775027,0.100103
0.81,0.125041,0.000348694,0.100046
0.82,0.125018,0.000153076,0.10002
0.83,0.125008,6.55759e-05,0.100009
0.84,0.125003,2.74122e-05,0.100004
0.85,0.125001,1.11812e-05,0.100001
0.86,0.125001,4.4501e-06,0.100001
0.87,0.125,1.72819e-06,0.1
0.88,0.125,6.54715e-07,0.1
0.89,0.125,2.39352e-07,0.1
0.9,0.125,8.08888e-08,0.1
0.91,0.125,2.87185e-08,0.1
0.92,0.125,1.10175e-08,0.1
0.93,0.125,3.81737e-09,0.1
0.94,0.125,1.25897e-09,0.1
0.95,0.125,4.04098e-10,0.1
0.96,0.125,1.26398e-10,0.1
0.97,0.125,3.85609e-11,0.1
0.98,0.125,1.14409e-11,0.1
0.99,0.125,3.12232e-12,0.1
1,0.125,0,0.1
