x,rho,u,p
0,1,0,1
0.01,1,7.42618e-12,1
0.02,1,3.24132e-11,1
0.03,1,1.20182e-10,1
0.04,1,4.60476e-10,1
0.05,1,1.86485e-09,1
0.06,1,6.43625e-09,1
0.07,1,1.65538e-08,1
0.08,1,4.15152e-08,1
0.09,1,1.13192e-07,1
0.1,1,2.98373e-07,1
0.11,0.999999,7.64258e-07,0.999999
0.12,0.999998,1.90172e-06,0.999998
0.13,0.999996,4.59421e-06,0.999995
0.14,0.999991,1.07688e-05,0.999987
0.15,0.999979,2.44751e-05,0.999971
0.16,0.999954,5.38993e-05,0.999936
0.17,0.999903,0.000114926,0.999864
0.18,0.9998,0.000237079,0.99972
0.19,0.9996,0.000472772,0.999441
0.2,0.99923,0.000910604,0.998923
0.21,0.998568,0.00169261,0.997999
0.22,0.997433,0.00303368,0.996415
0.23,0.995568,0.00523874,0.993815
0.24,0.992632,0.00871026,0.989733
0.25,0.988218,0.013937,0.983613
0.26,0.981884,0.0214564,0.974862
0.27,0.973215,0.0317891,0.962941
0.28,0.961897,0.045358,0.947471
0.29,0.947787,0.0624126,0.928321
0.3,0.93094,0.0829852,0.905653
0.31,0.911604,0.106896,0.879895
0.32,0.890163,0.133803,0.851651
0.33,0.867066,0.163267,0.821607
0.34,0.842768,0.194825,0.790427
0.35,0.817683,0.228034,0.758707
0.36,0.79217,0.262496,0.726941
0.37,0.766521,0.297864,0.695524
0.38,0.740977,0.33384,0.664761
0.39,0.715726,0.370168,0.634883
0.4,0.690919,0.406624,0.606063
0.41,0.666678,0.443007,0.578426
0.42,0.643098,0.47913,0.552063
0.43,0.620256,0.51482,0.527038
0.44,0.598212,0.549906,0.503393
0.45,0.577015,0.584223,0.481157
0.46,0.556699,0.617605,0.460343
0.47,0.53729,0.649886,0.440959
0.48,0.518804,0.6809,0.423002
0.49,0.501252,0.710482,0.406469
0.5,0.484638,0.73848,0.391352
0.51,0.468968,0.764225,0.377725
0.52,0.45412,0.787979,0.365409
0.53,0.440028,0.810093,0.354267
0.54,0.426731,0.829935,0.344405
0.55,0.414157,0.847415,0.335752
0.56,0.402228,0.862475,0.328225
0.57,0.390858,0.875089,0.321727
0.58,0.379959,0.885264,0.316148
0.59,0.369446,0.893038,0.311363
0.6,0.359234,0.898468,0.307235
0.61,0.349253,0.901622,0.303616
0.62,0.33944,0.902567,0.30035
0.63,0.329748,0.901348,0.297279
0.64,0.320145,0.897974,0.294241
0.65,0.31061,0.892404,0.291078
0.66,0.301134,0.884532,0.287634
0.67,0.291711,0.874178,0.283758
0.68,0.282338,0.861083,0.279302
0.69,0.273004,0.844903,0.274128
0.7,0.263693,0.82521,0.268101
0.71,0.254377,0.801504,0.261099
0.72,0.245015,0.77322,0.253015
0.73,0.235559,0.739753,0.243767
0.74,0.225961,0.700498,0.23331
0.75,0.216175,0.65491,0.221655
0.76,0.206181,0.602605,0.208891
0.77,0.195995,0.54351,0.195207
0.78,0.185696,0.478079,0.18092
0.79,0.175442,0.40756,0.166484
0.8,0.165484,0.334273,0.15248
0.81,0.156163,0.261709,0.139562
0.82,0.147859,0.19421,0.128346
0.83,0.140911,0.136019,0.119265
0.84,0.135503,0.0899415,0.112442
0.85,0.131599,0.0564497,0.107678
0.86,0.128974,0.0339154,0.104561
0.87,0.127312,0.019682,0.102629
0.88,0.126308,0.0111156,0.101478
0.89,0.125724,0.00614198,0.100815
0.9,0.125393,0.00333176,0.100441
0.91,0.12521,0.00177783,0.100235
0.92,0.12511,0.00093416,0.100124
0.93,0.125057,0.000483598,0.100064
0.94,0.125029,0.000246692,0.100033
0.95,0.125015,0.000123995,0.100016
0.96,0.125007,6.13707e-05,0.100008
0.97,0.125004,2.98094e-05,0.100004
0.98,0.125002,1.3935e-05,0.100002
0.99,0.125001,5.54566e-06,0.100001
1,0.125001,0,0.100001
