x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,1.11449e-17,1
0.05,1,8.36744e-17,1
0.06,1,5.5224e-16,1
0.07,1,2.95151e-15,1
0.08,1,1.42905e-14,1
0.09,1,6.71439e-14,1
0.1,1,3.07105e-13,1
0.11,1,1.37936e-12,1
0.12,1,6.15181e-12,1
0.13,1,2.74887e-11,1
0.14,1,1.25199e-10,1
0.15,1,5.99366e-10,1
0.16,1,2.7644e-09,1
0.17,1,9.67916e-09,1
0.18,1,2.96261e-08,1
0.19,1,9.73244e-08,1
0.2,1,3.09754e-07,1
0.21,0.999999,9.48806e-07,0.999999
0.22,0.999998,2.79259e-06,0.999997
0.23,0.999993,7.88987e-06,0.999991
0.24,0.999982,2.1374e-05,0.999975
0.25,0.999953,5.5454e-05,0.999934
0.26,0.999883,0.000137608,0.999837
0.27,0.999724,0.000326147,0.999614
0.28,0.999375,0.000737226,0.999128
0.29,0.998653,0.00158683,0.998123
0.3,0.997242,0.00324724,0.996162
0.31,0.994638,0.00630776,0.992554
0.32,0.990122,0.0116142,0.986322
0.33,0.982783,0.0202467,0.976248
0.34,0.971638,0.0333965,0.96106
0.35,0.955854,0.0521324,0.939752
0.36,0.935005,0.0771204,0.91194
0.37,0.909244,0.108418,0.878072
0.38,0.879274,0.145465,0.839344
0.39,0.846139,0.187271,0.797367
0.4,0.810958,0.232687,0.753772
0.41,0.774733,0.280616,0.70995
0.42,0.738272,0.330108,0.666958
0.43,0.702192,0.380373,0.625545
0.44,0.666951,0.430747,0.586215
0.45,0.632887,0.48065,0.549293
0.46,0.600247,0.529555,0.514983
0.47,0.56921,0.576948,0.483401
0.48,0.539899,0.622322,0.454603
0.49,0.512376,0.665157,0.428592
0.5,0.486641,0.704555,0.40537
0.51,0.46251,0.740525,0.384633
0.52,0.439884,0.773136,0.366153
0.53,0.418801,0.801451,0.349975
0.54,0.399158,0.825011,0.335944
0.55,0.380808,0.843457,0.323843
0.56,0.363576,0.856526,0.313395
0.57,0.347276,0.864042,0.304278
0.58,0.331724,0.865895,0.296124
0.59,0.316754,0.862,0.288538
0.6,0.302222,0.852257,0.281111
0.61,0.288018,0.836496,0.273442
0.62,0.274061,0.814442,0.265151
0.63,0.260298,0.785684,0.255908
0.64,0.246696,0.749687,0.245451
0.65,0.233239,0.705839,0.233608
0.66,0.219927,0.653562,0.220326
0.67,0.206785,0.592498,0.205702
0.68,0.193876,0.522811,0.190019
0.69,0.181332,0.445593,0.173779
0.7,0.16938,0.363349,0.157704
0.71,0.158358,0.280367,0.142687
0.72,0.148688,0.202499,0.129632
0.73,0.140766,0.135859,0.119219
0.74,0.134807,0.0845884,0.111661
0.75,0.130723,0.0492068,0.106665
0.76,0.128161,0.0270552,0.103625
0.77,0.126668,0.0142267,0.101895
0.78,0.125849,0.00722017,0.100958
0.79,0.125419,0.00355746,0.100471
0.8,0.125201,0.00170743,0.100226
0.81,0.125094,0.000799676,0.100106
0.82,0.125043,0.000365765,0.100048
0.83,0.125019,0.000163435,0.100022
0.84,0.125008,7.13465e-05,0.100009
0.85,0.125004,3.04282e-05,0.100004
0.86,0.125001,1.26775e-05,0.100002
0.87,0.125001,5.15956e-06,0.100001
0.88,0.125,2.05111e-06,0.1
0.89,0.125,7.96203e-07,0.1
0.9,0.125,3.02009e-07,0.1
0.91,0.125,1.04747e-07,0.1
0.92,0.125,3.70639e-08,0.1
0.93,0.125,1.46474e-08,0.1
0.94,0.125,5.30983e-09,0.1
0.95,0.125,1.80429e-09,0.1
0.96,0.125,5.98713e-10,0.1
0.97,0.125,1.93626e-10,0.1
0.98,0.125,6.08719e-11,0.1
0.99,0.125,1.74877e-11,0.1
1,0.125,0,0.1
