x,rho,u,p
0,1,0,1
0.01,1,1.64457e-09,1
0.02,1,6.13896e-09,1
0.03,1,1.55323e-08,1
0.04,1,3.68752e-08,1
0.05,1,9.54906e-08,1
0.06,1,2.40415e-07,1
0.07,1,5.89779e-07,0.999999
0.08,0.999999,1.40938e-06,0.999998
0.09,0.999997,3.2793e-06,0.999996
0.1,0.999994,7.42565e-06,0.999991
0.11,0.999986,1.63552e-05,0.999981
0.12,0.99997,3.50181e-05,0.999959
0.13,0.999938,7.28424e-05,0.999914
0.14,0.999876,0.000147115,0.999826
0.15,0.999756,0.000288284,0.999659
0.16,0.999537,0.000547749,0.999352
0.17,0.999147,0.0010084,0.998807
0.18,0.99848,0.00179753,0.997875
0.19,0.997378,0.00310036,0.996336
0.2,0.995627,0.005171,0.993896
0.21,0.992954,0.00833557,0.990174
0.22,0.989033,0.0129821,0.984731
0.23,0.98352,0.0195324,0.977098
0.24,0.976085,0.0283969,0.966847
0.25,0.966473,0.0399181,0.953657
0.26,0.954541,0.0543185,0.937382
0.27,0.940294,0.0716668,0.918087
0.28,0.923878,0.0918739,0.896034
0.29,0.905552,0.114719,0.871643
0.3,0.885644,0.139894,0.845417
0.31,0.864504,0.167051,0.81788
0.32,0.84247,0.195839,0.789524
0.33,0.819846,0.225932,0.76078
0.34,0.796894,0.257037,0.73201
0.35,0.77383,0.2889,0.703506
0.36,0.750833,0.321301,0.675498
0.37,0.728047,0.354048,0.648164
0.38,0.705589,0.386972,0.621642
0.39,0.683554,0.419925,0.596035
0.4,0.662018,0.452768,0.57142
0.41,0.641045,0.485373,0.547855
0.42,0.620687,0.517616,0.52538
0.43,0.600985,0.549377,0.504025
0.44,0.581974,0.580534,0.483812
0.45,0.563682,0.610966,0.464752
0.46,0.546132,0.640548,0.446855
0.47,0.52934,0.669153,0.430125
0.48,0.513319,0.696649,0.414565
0.49,0.498076,0.722899,0.400177
0.5,0.483612,0.747766,0.386959
0.51,0.469916,0.770893,0.374936
0.52,0.456904,0.792397,0.363999
0.53,0.444528,0.81243,0.354064
0.54,0.432798,0.830666,0.34518
0.55,0.421672,0.847018,0.337312
0.56,0.411092,0.861437,0.33041
0.57,0.400992,0.873904,0.32441
0.58,0.391303,0.884428,0.319238
0.59,0.381952,0.893048,0.31481
0.6,0.372869,0.899821,0.311031
0.61,0.36399,0.904821,0.307797
0.62,0.355259,0.908129,0.305001
0.63,0.346629,0.909822,0.30253
0.64,0.338069,0.909962,0.300268
0.65,0.329557,0.908588,0.298099
0.66,0.321083,0.905703,0.29591
0.67,0.312647,0.901269,0.293587
0.68,0.304254,0.895194,0.29102
0.69,0.29591,0.887333,0.288099
0.7,0.28762,0.877478,0.284717
0.71,0.279382,0.865359,0.280767
0.72,0.271185,0.850642,0.27614
0.73,0.263003,0.832931,0.270731
0.74,0.254803,0.811768,0.264437
0.75,0.246534,0.786644,0.257161
0.76,0.238142,0.757008,0.248823
0.77,0.229565,0.722294,0.239365
0.78,0.220746,0.681957,0.228768
0.79,0.211646,0.635535,0.217068
0.8,0.202253,0.582755,0.204377
0.81,0.192601,0.523673,0.190906
0.82,0.182792,0.458886,0.17698
0.83,0.173006,0.389772,0.163048
0.84,0.163514,0.31871,0.149664
0.85,0.154656,0.249102,0.137428
0.86,0.1468,0.184987,0.126881
0.87,0.140248,0.130109,0.118377
0.88,0.135153,0.086772,0.111987
0.89,0.13146,0.0551736,0.107501
0.9,0.128955,0.0337176,0.104535
0.91,0.127347,0.0199687,0.102667
0.92,0.126359,0.0115399,0.101535
0.93,0.125771,0.0065396,0.100868
0.94,0.12543,0.0036456,0.100483
0.95,0.125237,0.00200253,0.100265
0.96,0.125129,0.00108376,0.100144
0.97,0.12507,0.000574991,0.100078
0.98,0.125039,0.00029141,0.100043
0.99,0.125025,0.000122973,0.100028
1,0.125025,0,0.100028
