x,rho,u,p
0,1,0,1
0.01,1,1.11486e-08,1
0.02,1,3.46341e-08,1
0.03,1,9.11881e-08,1
0.04,1,2.26212e-07,1
0.05,1,5.4402e-07,0.999999
0.06,0.999999,1.27468e-06,0.999998
0.07,0.999998,2.91116e-06,0.999997
0.08,0.999995,6.47868e-06,0.999992
0.09,0.999988,1.40429e-05,0.999983
0.1,0.999975,2.96314e-05,0.999965
0.11,0.999949,6.08322e-05,0.999928
0.12,0.999897,0.000121437,0.999856
0.13,0.999801,0.000235585,0.999721
0.14,0.999625,0.000443865,0.999475
0.15,0.999314,0.000811681,0.99904
0.16,0.998783,0.00143971,0.998298
0.17,0.997907,0.00247542,0.997074
0.18,0.996514,0.00412337,0.99513
0.19,0.994378,0.00665071,0.992154
0.2,0.991228,0.0103833,0.987773
0.21,0.986758,0.0156882,0.981572
0.22,0.980665,0.0229415,0.973147
0.23,0.972682,0.0324842,0.962153
0.24,0.962626,0.0445752,0.948372
0.25,0.950425,0.0593532,0.931754
0.26,0.936137,0.0768207,0.912429
0.27,0.919932,0.096851,0.890685
0.28,0.902064,0.119218,0.866924
0.29,0.882831,0.143636,0.8416
0.3,0.862542,0.169794,0.81517
0.31,0.841488,0.197388,0.788055
0.32,0.819931,0.226139,0.760626
0.33,0.798092,0.255794,0.733189
0.34,0.776158,0.286135,0.705995
0.35,0.754284,0.316972,0.679244
0.36,0.732596,0.34814,0.653091
0.37,0.711194,0.379493,0.627658
0.38,0.690164,0.410901,0.603036
0.39,0.669574,0.442245,0.579296
0.4,0.649479,0.473413,0.556491
0.41,0.629928,0.5043,0.534661
0.42,0.610959,0.534801,0.513834
0.43,0.592605,0.564813,0.49403
0.44,0.574893,0.594231,0.475266
0.45,0.557846,0.622947,0.457551
0.46,0.541481,0.650852,0.440893
0.47,0.525815,0.67783,0.425296
0.48,0.510855,0.703763,0.410763
0.49,0.496605,0.728529,0.397295
0.5,0.483062,0.752007,0.384886
0.51,0.470207,0.774023,0.373533
0.52,0.457991,0.794566,0.36318
0.53,0.446377,0.813639,0.353781
0.54,0.435349,0.831092,0.345338
0.55,0.42487,0.84685,0.337823
0.56,0.414894,0.860868,0.331198
0.57,0.405362,0.873127,0.325413
0.58,0.396213,0.883635,0.320407
0.59,0.387382,0.892426,0.316111
0.6,0.378804,0.899556,0.312445
0.61,0.37042,0.905096,0.309325
0.62,0.362174,0.909124,0.306658
0.63,0.354022,0.911722,0.30435
0.64,0.34593,0.912965,0.302302
0.65,0.337875,0.912912,0.300417
0.66,0.329846,0.911594,0.298596
0.67,0.321841,0.909016,0.296743
0.68,0.313867,0.90514,0.294763
0.69,0.305933,0.899884,0.292564
0.7,0.29805,0.89312,0.290052
0.71,0.290227,0.884667,0.287136
0.72,0.282464,0.87429,0.283722
0.73,0.274753,0.861697,0.279715
0.74,0.267074,0.846544,0.275017
0.75,0.259395,0.828427,0.269533
0.76,0.251671,0.806892,0.263167
0.77,0.243847,0.781439,0.255831
0.78,0.23586,0.751534,0.247451
0.79,0.227647,0.71663,0.237977
0.8,0.219151,0.676208,0.227398
0.81,0.210335,0.629841,0.215756
0.82,0.201191,0.577285,0.203167
0.83,0.191762,0.518629,0.189841
0.84,0.182153,0.454489,0.176101
0.85,0.172551,0.386243,0.162384
0.86,0.163227,0.316223,0.149226
0.87,0.154518,0.247729,0.137203
0.88,0.146783,0.184646,0.126831
0.89,0.140318,0.130561,0.118447
0.9,0.135268,0.087683,0.112119
0.91,0.131588,0.0562264,0.107648
0.92,0.129072,0.0346942,0.104669
0.93,0.127441,0.0207656,0.102775
0.94,0.126429,0.0121365,0.101616
0.95,0.125821,0.00695768,0.100925
0.96,0.125466,0.00391896,0.100523
0.97,0.125263,0.00215833,0.100295
0.98,0.125153,0.00112997,0.100171
0.99,0.125102,0.000487633,0.100115
1,0.125102,0,0.100115
