x,rho,u,p
0,1,0,1
0.01,1,3.05836e-11,1
0.02,1,1.34017e-10,1
0.03,1,5.16465e-10,1
0.04,1,2.04931e-09,1
0.05,1,6.81732e-09,1
0.06,1,1.72033e-08,1
0.07,1,4.25736e-08,1
0.08,1,1.14519e-07,1
0.09,1,2.97492e-07,1
0.1,0.999999,7.51575e-07,0.999999
0.11,0.999998,1.84599e-06,0.999998
0.12,0.999996,4.40552e-06,0.999995
0.13,0.999991,1.02098e-05,0.999988
0.14,0.999981,2.2962e-05,0.999973
0.15,0.999958,5.00834e-05,0.999941
0.16,0.999911,0.000105867,0.999875
0.17,0.999817,0.000216713,0.999744
0.18,0.999637,0.000429279,0.999492
0.19,0.999305,0.000822194,0.999027
0.2,0.998713,0.00152139,0.998201
0.21,0.997701,0.00271763,0.996788
0.22,0.996039,0.0046827,0.99447
0.23,0.993421,0.00777809,0.990828
0.24,0.989477,0.0124482,0.985354
0.25,0.983796,0.0191906,0.977493
0.26,0.975977,0.0285022,0.966722
0.27,0.965699,0.0408069,0.952639
0.28,0.952783,0.0563845,0.935056
0.29,0.937228,0.0753226,0.914048
0.3,0.919215,0.0975091,0.889942
0.31,0.899068,0.122666,0.86326
0.32,0.877192,0.150409,0.834623
0.33,0.854012,0.180311,0.804662
0.34,0.829931,0.211949,0.77396
0.35,0.805303,0.244936,0.743014
0.36,0.780424,0.278932,0.712231
0.37,0.75554,0.313642,0.681928
0.38,0.730845,0.348813,0.652353
0.39,0.706496,0.384224,0.623691
0.4,0.682618,0.419681,0.596079
0.41,0.659312,0.455007,0.569619
0.42,0.636659,0.490036,0.544385
0.43,0.614723,0.524611,0.520427
0.44,0.593556,0.558579,0.497781
0.45,0.573199,0.591789,0.476469
0.46,0.553683,0.624087,0.456503
0.47,0.535029,0.655321,0.437888
0.48,0.517254,0.685337,0.420623
0.49,0.500366,0.713984,0.404706
0.5,0.484371,0.741114,0.390134
0.51,0.469276,0.766074,0.376984
0.52,0.454956,0.789147,0.365073
0.53,0.441347,0.810703,0.354268
0.54,0.428495,0.830121,0.344681
0.55,0.416333,0.847315,0.336252
0.56,0.404787,0.862233,0.328904
0.57,0.393777,0.874854,0.322552
0.58,0.383222,0.885187,0.317096
0.59,0.373037,0.89327,0.312422
0.6,0.363146,0.899164,0.308408
0.61,0.353476,0.90294,0.30492
0.62,0.343969,0.90467,0.301815
0.63,0.334578,0.904412,0.29895
0.64,0.32527,0.902196,0.296178
0.65,0.316026,0.898007,0.293351
0.66,0.306836,0.891777,0.290327
0.67,0.297698,0.883373,0.286963
0.68,0.28861,0.87259,0.283125
0.69,0.279569,0.859145,0.278677
0.7,0.270564,0.842678,0.273493
0.71,0.261573,0.822755,0.267448
0.72,0.252564,0.798869,0.260429
0.73,0.243493,0.77046,0.252335
0.74,0.234307,0.736933,0.243092
0.75,0.224954,0.697697,0.232659
0.76,0.215389,0.652223,0.221051
0.77,0.20559,0.600145,0.208359
0.78,0.195576,0.541405,0.194773
0.79,0.185427,0.47646,0.180606
0.8,0.175304,0.406546,0.166301
0.81,0.165457,0.333938,0.152429
0.82,0.156224,0.262043,0.139625
0.83,0.147982,0.195097,0.128492
0.84,0.141066,0.137242,0.119452
0.85,0.135662,0.0912471,0.112632
0.86,0.13174,0.0576334,0.107844
0.87,0.129087,0.0348696,0.104692
0.88,0.127395,0.0203876,0.102724
0.89,0.126366,0.0116053,0.101544
0.9,0.125762,0.00646611,0.100858
0.91,0.125417,0.00353846,0.100469
0.92,0.125225,0.00190568,0.100252
0.93,0.125119,0.00101119,0.100134
0.94,0.125062,0.000528902,0.10007
0.95,0.125032,0.000272723,0.100036
0.96,0.125016,0.000138544,0.100018
0.97,0.125008,6.90682e-05,0.100009
0.98,0.125004,3.30777e-05,0.100005
0.99,0.125003,1.34017e-05,0.100003
1,0.125003,0,0.100003
